VariableName,type,effectType,attrTarget,desc,desc_my,desc_th,desc_in,desc_en,desc_ph,attrType1,seqCost,attrNum2,skillID,levelMax,name,name_my,name_th,name_in,name_en,name_ph,preID,seqCod1,icon,pos,position,seqCod2,seqID,attrType2,attrNum1
1173,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,16,{92=1;gold=1080000},,,5,Bạo lực kháng chiến,Keganasan Ketahanan,ความรุนแรงต้านทาน,Kekerasan Resistensi,Resistance Violence,Karahasan ng Resistensya,<15>,,config/explorer/ability/logo_bjkx.png,{y=560;x=1340},16,,11,,<100;200;300;400;500>
1174,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,19,{92=1;gold=1080000},,,5,Sức mạnh chống chịu,Kekuatan Ketahanan,พลังการทนทาน,Kekuatan Ketahanan,Endurance Power,Lakas ng Tibay,<16>,,config/explorer/ability/logo_dyqd.png,{y=875;x=1305},17,,11,,<100;200;300;400;500>
1175,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,25,{92=1;gold=1080000},,,5,Kháng chiến cần thiết,Ketahanan Diperlukan,ความทนทานที่จำเป็น,Resistensi yang Diperlukan,Necessary Resistance,Kinakailangang Resistensya,<17>,,config/explorer/ability/logo_bskx.png,{y=740;x=1150},18,,11,,<100;200;300;400;500>
1176,,2,,,,,,,,,{93=1;gold=1080000},,61604,,Kỹ năng,Kemahiran,ทักษะ,Keterampilan,Skill,Kasanayan,<9;18>,,config/explorer/ability/logo_jn5.png,{y=695;x=915},19,,11,,
1177,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,8,{92=1;gold=1080000},,,5,Tấn công đặc biệt,Serangan Khas,การโจมตีพิเศษ,Serangan Khusus,Special Attack,Espesyal na Atake,,,config/explorer/ability/logo_tg.png,{y=1020;x=820},1,,12,,<1%;2%;3%;4%;5%>
1178,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,7,{92=1;gold=1080000},,,5,Vật tấn công,Serangan Fizikal,การโจมตีทางกายภาพ,Serangan Fisik,Physical Attack,Pisikal na Atake,<1>,,config/explorer/ability/logo_wg.png,{y=855;x=610},2,,12,,<1%;2%;3%;4%;5%>
1179,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,13,{92=1;gold=1080000},,,5,Tốc độ,Kelajuan,ความเร็ว,Kecepatan,Speed,Bilis,<2>,,config/explorer/ability/logo_sd.png,{y=995;x=515},3,,12,,<1%;2%;3%;4%;5%>
1180,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,14,{92=1;gold=1080000},,,5,Bạo lực,Keganasan,ความรุนแรง,Kekerasan,Violence,Karahasan,<3>,,config/explorer/ability/logo_bjl.png,{y=900;x=275},4,,12,,<100;200;300;400;500>
1181,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,15,{92=1;gold=1080000},,,5,Nổ tung,Letupan,การระเบิด,Ledakan,Explosion,Pagsabog,<4>,,config/explorer/ability/logo_bjsh.png,{y=755;x=415},5,,12,,<100;200;300;400;500>
1182,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,26,{92=1;gold=1080000},,,5,hút máu,Serapan Nyawa,ดูดเลือด,Sedot Darah,Lifesteal,Pagsipsip ng Dugo,<5>,,config/explorer/ability/logo_xx.png,{y=545;x=515},6,,12,,<100;200;300;400;500>
1183,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,28,{92=1;gold=1080000},,,5,Tỷ lệ điều trị,Kadar Penyembuhan,อัตราการรักษา,Tingkat Penyembuhan,Healing Rate,Porsyento ng Pagpapagaling,<6>,,config/explorer/ability/logo_zll.png,{y=600;x=215},7,,12,,<100;200;300;400;500>
1184,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,90,{92=1;gold=1080000},,,5,Tỷ lệ kiểm soát,Kadar Kawalan,อัตราการควบคุม,Tingkat Kontrol,Control Rate,Porsyento ng Kontrol,<7>,,config/explorer/ability/logo_kzl.png,{y=370;x=340},8,,12,,<100;200;300;400;500>
1185,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,24,{92=1;gold=1080000},,,5,Phải giết hại,Harus Bunuh,ต้องฆ่า,Harus Membunuh,Must Kill,Dapat Patayin,<8>,,config/explorer/ability/logo_bssh.png,{y=270;x=135},9,,12,,<100;200;300;400;500>
1186,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,10,{92=1;gold=1080000},,,5,Phòng thủ đặc biệt,Pertahanan Khas,การป้องกันพิเศษ,Pertahanan Khusus,Special Defense,Espesyal na Depensa,,,config/explorer/ability/logo_tf.png,{y=930;x=1180},10,,12,,<1%;2%;3%;4%;5%>
1187,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,9,{92=1;gold=1080000},,,5,Vật liệu bảo vệ,Bahan Pelindung,วัสดุป้องกัน,Bahan Pelindung,Protective Materials,Materyales ng Proteksyon,<10>,,config/explorer/ability/logo_wf.png,{y=695;x=1315},11,,12,,<1%;2%;3%;4%;5%>
1188,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,1,{92=1;gold=1080000},,,5,Cuộc sống,Kehidupan,ชีวิต,Kehidupan,Life,Buhay,<11>,,config/explorer/ability/logo_smsx.png,{y=720;x=1095},12,,12,,<1%;2%;3%;4%;5%>
1189,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,17,{92=1;gold=1080000},,,5,Tỷ lệ chịu đựng,Kadar Ketahanan,อัตราความทนทาน,Tingkat Ketahanan,Endurance Rate,Porsyento ng Tibay,<12>,,config/explorer/ability/logo_dyl.png,{y=610;x=890},13,,12,,<100;200;300;400;500>
1190,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,20,{92=1;gold=1080000},,,5,Tỷ lệ né tránh,Kadar Elak,อัตราหลบหลีก,Tingkat Hindar,Dodge Rate,Porsyento ng Iwas,<13>,,config/explorer/ability/logo_sb.png,{y=450;x=1130},14,,12,,<100;200;300;400;500>
1191,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,91,{92=1;gold=1080000},,,5,Tỷ lệ miễn phí,Kadar Percuma,อัตราฟรี,Tingkat Gratis,Free Rate,Porsyento ng Libre,<14>,,config/explorer/ability/logo_mkl.png,{y=200;x=1170},15,,12,,<100;200;300;400;500>
1192,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,16,{92=1;gold=1080000},,,5,Bạo lực kháng chiến,Keganasan Ketahanan,ความรุนแรงต้านทาน,Kekerasan Resistensi,Resistance Violence,Karahasan ng Resistensya,<15>,,config/explorer/ability/logo_bjkx.png,{y=320;x=960},16,,12,,<100;200;300;400;500>
1193,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,19,{92=1;gold=1080000},,,5,Sức mạnh chống chịu,Kekuatan Ketahanan,พลังการทนทาน,Kekuatan Ketahanan,Endurance Power,Lakas ng Tibay,<16>,,config/explorer/ability/logo_dyqd.png,{y=105;x=820},17,,12,,<100;200;300;400;500>
1194,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,25,{92=1;gold=1080000},,,5,Kháng chiến cần thiết,Ketahanan Diperlukan,ความทนทานที่จำเป็น,Resistensi yang Diperlukan,Necessary Resistance,Kinakailangang Resistensya,<17>,,config/explorer/ability/logo_bskx.png,{y=200;x=660},18,,12,,<100;200;300;400;500>
1195,,2,,,,,,,,,{93=1;gold=1080000},,61605,,Kỹ năng,Kemahiran,ทักษะ,Keterampilan,Skill,Kasanayan,<9;18>,,config/explorer/ability/logo_jn5.png,{y=190;x=455},19,,12,,
1196,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,8,{92=1;gold=1080000},,,,Tấn công đặc biệt,Serangan Khas,การโจมตีพิเศษ,Serangan Khusus,Special Attack,Espesyal na Atake,,,config/explorer/ability/logo_tg.png,{y=1020;x=820},1,,13,,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%>
1197,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,7,{92=1;gold=1080000},,,,Vật tấn công,Serangan Fizikal,การโจมตีทางกายภาพ,Serangan Fisik,Physical Attack,Pisikal na Atake,<1>,,config/explorer/ability/logo_wg.png,{y=855;x=610},2,,13,,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%>
1198,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,13,{92=1;gold=1080000},,,,Tốc độ,Kelajuan,ความเร็ว,Kecepatan,Speed,Bilis,<2>,,config/explorer/ability/logo_sd.png,{y=995;x=515},3,,13,,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%>
1199,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,14,{92=1;gold=1080000},,,,Bạo lực,Keganasan,ความรุนแรง,Kekerasan,Violence,Karahasan,<3>,,config/explorer/ability/logo_bjl.png,{y=900;x=275},4,,13,,<100;200;300;400;500;600;700;800;900;1000>
1200,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,15,{92=1;gold=1080000},,,,Nổ tung,Letupan,การระเบิด,Ledakan,Explosion,Pagsabog,<4>,,config/explorer/ability/logo_bjsh.png,{y=755;x=415},5,,13,,<100;200;300;400;500;600;700;800;900;1000>
1201,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,26,{92=1;gold=1080000},,,,hút máu,Serapan Nyawa,ดูดเลือด,Sedot Darah,Lifesteal,Pagsipsip ng Dugo,<5>,,config/explorer/ability/logo_xx.png,{y=545;x=515},6,,13,,<100;200;300;400;500;600;700;800;900;1000>
1202,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,28,{92=1;gold=1080000},,,,Tỷ lệ điều trị,Kadar Penyembuhan,อัตราการรักษา,Tingkat Penyembuhan,Healing Rate,Porsyento ng Pagpapagaling,<6>,,config/explorer/ability/logo_zll.png,{y=600;x=215},7,,13,,<100;200;300;400;500;600;700;800;900;1000>
1203,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,90,{92=1;gold=1080000},,,,Tỷ lệ kiểm soát,Kadar Kawalan,อัตราการควบคุม,Tingkat Kontrol,Control Rate,Porsyento ng Kontrol,<7>,,config/explorer/ability/logo_kzl.png,{y=370;x=340},8,,13,,<100;200;300;400;500;600;700;800;900;1000>
1204,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,24,{92=1;gold=1080000},,,,Phải giết hại,Harus Bunuh,ต้องฆ่า,Harus Membunuh,Must Kill,Dapat Patayin,<8>,,config/explorer/ability/logo_bssh.png,{y=270;x=135},9,,13,,<100;200;300;400;500;600;700;800;900;1000>
1205,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,10,{92=1;gold=1080000},,,,Phòng thủ đặc biệt,Pertahanan Khas,การป้องกันพิเศษ,Pertahanan Khusus,Special Defense,Espesyal na Depensa,,,config/explorer/ability/logo_tf.png,{y=930;x=1180},10,,13,,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%>
1206,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,9,{92=1;gold=1080000},,,,Vật liệu bảo vệ,Bahan Pelindung,วัสดุป้องกัน,Bahan Pelindung,Protective Materials,Materyales ng Proteksyon,<10>,,config/explorer/ability/logo_wf.png,{y=695;x=1315},11,,13,,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%>
1207,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,1,{92=1;gold=1080000},,,,Cuộc sống,Kehidupan,ชีวิต,Kehidupan,Life,Buhay,<11>,,config/explorer/ability/logo_smsx.png,{y=720;x=1095},12,,13,,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%>
1208,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,17,{92=1;gold=1080000},,,,Tỷ lệ chịu đựng,Kadar Ketahanan,อัตราความทนทาน,Tingkat Ketahanan,Endurance Rate,Porsyento ng Tibay,<12>,,config/explorer/ability/logo_dyl.png,{y=610;x=890},13,,13,,<100;200;300;400;500;600;700;800;900;1000>
1209,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,20,{92=1;gold=1080000},,,,Tỷ lệ né tránh,Kadar Elak,อัตราหลบหลีก,Tingkat Hindar,Dodge Rate,Porsyento ng Iwas,<13>,,config/explorer/ability/logo_sb.png,{y=450;x=1130},14,,13,,<100;200;300;400;500;600;700;800;900;1000>
1210,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,91,{92=1;gold=1080000},,,,Tỷ lệ miễn phí,Kadar Percuma,อัตราฟรี,Tingkat Gratis,Free Rate,Porsyento ng Libre,<14>,,config/explorer/ability/logo_mkl.png,{y=200;x=1170},15,,13,,<100;200;300;400;500;600;700;800;900;1000>
1211,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,16,{92=1;gold=1080000},,,,Bạo lực kháng chiến,Keganasan Ketahanan,ความรุนแรงต้านทาน,Kekerasan Resistensi,Resistance Violence,Karahasan ng Resistensya,<15>,,config/explorer/ability/logo_bjkx.png,{y=320;x=960},16,,13,,<100;200;300;400;500;600;700;800;900;1000>
1212,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,19,{92=1;gold=1080000},,,,Sức mạnh chống chịu,Kekuatan Ketahanan,พลังการทนทาน,Kekuatan Ketahanan,Endurance Power,Lakas ng Tibay,<16>,,config/explorer/ability/logo_dyqd.png,{y=105;x=820},17,,13,,<100;200;300;400;500;600;700;800;900;1000>
1213,,,,%s tăng%s,%s meningkat%s,%s เพิ่มขึ้น%s,%s naik%s,%s increase%s,%s tumaas%s,25,{92=1;gold=1080000},,,,Kháng chiến cần thiết,Ketahanan Diperlukan,ความทนทานที่จำเป็น,Resistensi yang Diperlukan,Necessary Resistance,Kinakailangang Resistensya,<17>,,config/explorer/ability/logo_bskx.png,{y=200;x=660},18,,13,,<100;200;300;400;500;600;700;800;900;1000>
1214,,2,,,,,,,,,{93=1;gold=1080000},,61606,20,Kỹ năng,Kemahiran,ทักษะ,Keterampilan,Skill,Kasanayan,<9;18>,,config/explorer/ability/logo_jn5.png,{y=190;x=455},19,,13,,
