123,20,100,{star=3;id=1813},{18133=13;18131=13;18132=13},{star=3;id=3003},{30033=13;30032=13;30031=13},{star=3;id=3161},{31611=13;31612=13;31613=13},{star=3;id=3251},{32513=13;32512=13;32511=13},{star=3;id=1941},{19411=13;19412=13;19413=13},,
124,20,100,{star=3;id=1841},{18411=13;18413=13;18412=13},{star=3;id=3152},{31523=13;31521=13;31522=13},{star=3;id=3181},{31812=13;31813=13;31811=13},{star=3;id=3592},{35922=13;35921=13;35923=13},{star=3;id=1951},{19512=13;19511=13;19513=13},,
125,20,100,{star=3;id=1911},{19111=13;19113=13;19112=13},{star=3;id=3161},{31611=13;31612=13;31613=13},{star=3;id=3251},{32513=13;32512=13;32511=13},{star=3;id=3663},{36633=13;36631=13;36632=13},{star=3;id=2233},{22333=13;22332=13;22331=13},,
126,20,100,{star=3;id=2023},{20233=13;20231=13;20232=13},{star=3;id=3181},{31812=13;31813=13;31811=13},{star=3;id=3592},{35922=13;35921=13;35923=13},{star=3;id=263},{2632=13;2631=13;2633=13},{star=3;id=2401},{24011=13;24012=13;24013=13},,
127,20,100,{star=3;id=2242},{22421=13;22423=13;22422=13},{star=3;id=3251},{32513=13;32512=13;32511=13},{star=3;id=3663},{36633=13;36631=13;36632=13},{star=3;id=393},{3932=13;3931=13;3933=13},{star=3;id=2493},{24931=13;24933=13;24932=13},,
128,20,100,{star=3;id=2723},{27231=13;27233=13;27232=13},{star=3;id=3592},{35922=13;35921=13;35923=13},{star=3;id=263},{2632=13;2631=13;2633=13},{star=3;id=572},{5721=13;5722=13;5723=13},{star=3;id=3021},{30211=13;30213=13;30212=13},,
129,20,100,{star=3;id=3003},{30033=13;30032=13;30031=13},{star=3;id=3663},{36633=13;36631=13;36632=13},{star=3;id=393},{3932=13;3931=13;3933=13},{star=3;id=701},{7011=13;7012=13;7013=13},{star=3;id=3143},{31433=13;31431=13;31432=13},,
130,20,100,{star=3;id=3152},{31523=13;31521=13;31522=13},{star=3;id=263},{2632=13;2631=13;2633=13},{star=3;id=572},{5721=13;5722=13;5723=13},{star=3;id=721},{7211=13;7212=13;7213=13},{star=3;id=3171},{31712=13;31711=13;31713=13},,
131,20,100,{star=3;id=3161},{31611=13;31612=13;31613=13},{star=3;id=393},{3932=13;3931=13;3933=13},{star=3;id=701},{7011=13;7012=13;7013=13},{star=3;id=771},{7713=13;7711=13;7712=13},{star=3;id=3303},{33033=13;33031=13;33032=13},,
132,20,100,{star=3;id=3181},{31812=13;31813=13;31811=13},{star=3;id=572},{5721=13;5722=13;5723=13},{star=3;id=721},{7211=13;7212=13;7213=13},{star=3;id=1231},{12311=13;12312=13;12313=13},{star=3;id=3353},{33532=13;33531=13;33533=13},,
133,20,100,{star=3;id=3251},{32513=13;32512=13;32511=13},{star=3;id=701},{7011=13;7012=13;7013=13},{star=3;id=771},{7713=13;7711=13;7712=13},{star=3;id=1241},{12411=13;12413=13;12412=13},{star=3;id=3673},{36733=13;36731=13;36732=13},,
134,20,100,{star=3;id=3592},{35922=13;35921=13;35923=13},{star=3;id=721},{7211=13;7212=13;7213=13},{star=3;id=1231},{12311=13;12312=13;12313=13},{star=3;id=1313},{13131=13;13133=13;13132=13},{star=3;id=7001},{70011=13;70012=13;70013=13},,
135,20,100,{star=3;id=3663},{36633=13;36631=13;36632=13},{star=3;id=771},{7713=13;7711=13;7712=13},{star=3;id=1241},{12411=13;12413=13;12412=13},{star=3;id=1393},{13933=13;13932=13;13931=13},{star=3;id=731},{7313=13;7312=13;7311=13},,
136,20,100,{star=3;id=263},{2632=13;2631=13;2633=13},{star=3;id=1231},{12311=13;12312=13;12313=13},{star=3;id=1313},{13131=13;13133=13;13132=13},{star=3;id=1423},{14233=13;14232=13;14231=13},{star=3;id=1221},{12211=13;12213=13;12212=13},,
137,20,100,{star=3;id=393},{3932=13;3931=13;3933=13},{star=3;id=1241},{12411=13;12413=13;12412=13},{star=3;id=1393},{13933=13;13932=13;13931=13},{star=3;id=1503},{15032=13;15033=13;15031=13},{star=3;id=1903},{19033=13;19031=13;19032=13},,
138,20,100,{star=3;id=572},{5721=13;5722=13;5723=13},{star=3;id=1313},{13131=13;13133=13;13132=13},{star=3;id=1423},{14233=13;14232=13;14231=13},{star=3;id=1893},{18931=13;18932=13;18933=13},{star=3;id=1931},{19312=13;19311=13;19313=13},,
139,20,100,{star=3;id=701},{7011=13;7012=13;7013=13},{star=3;id=1393},{13933=13;13932=13;13931=13},{star=3;id=1503},{15032=13;15033=13;15031=13},{star=3;id=1941},{19411=13;19412=13;19413=13},{star=3;id=3543},{35432=13;35433=13;35431=13},,
140,20,100,{star=3;id=721},{7211=13;7212=13;7213=13},{star=3;id=1423},{14233=13;14232=13;14231=13},{star=3;id=1893},{18931=13;18932=13;18933=13},{star=3;id=1951},{19512=13;19511=13;19513=13},{star=3;id=163},{1633=13;1631=13;1632=13},,
141,20,100,{star=3;id=771},{7713=15;7711=15;7712=15},{star=3;id=1503},{15032=15;15033=15;15031=15},{star=3;id=1941},{19411=15;19412=15;19413=15},{star=3;id=2233},{22333=15;22332=15;22331=15},{star=3;id=242},{2421=15;2422=15;2423=15},,
142,20,100,{star=3;id=1231},{12311=15;12312=15;12313=15},{star=3;id=1893},{18931=15;18932=15;18933=15},{star=3;id=1951},{19512=15;19511=15;19513=15},{star=3;id=2401},{24011=15;24012=15;24013=15},{star=3;id=333},{3333=15;3332=15;3331=15},,
143,20,100,{star=3;id=1241},{12411=15;12413=15;12412=15},{star=3;id=1941},{19411=15;19412=15;19413=15},{star=3;id=2233},{22333=15;22332=15;22331=15},{star=3;id=2493},{24931=15;24933=15;24932=15},{star=3;id=503},{5032=15;5033=15;5031=15},,
144,20,100,{star=3;id=1313},{13131=15;13133=15;13132=15},{star=3;id=1951},{19512=15;19511=15;19513=15},{star=3;id=2401},{24011=15;24012=15;24013=15},{star=3;id=3021},{30211=15;30213=15;30212=15},{star=3;id=593},{5932=15;5931=15;5933=15},,
145,20,100,{star=3;id=1393},{13933=15;13932=15;13931=15},{star=3;id=2233},{22333=15;22332=15;22331=15},{star=3;id=2493},{24931=15;24933=15;24932=15},{star=3;id=3143},{31433=15;31431=15;31432=15},{star=3;id=603},{6031=15;6033=15;6032=15},,
146,20,100,{star=3;id=1423},{14233=15;14232=15;14231=15},{star=3;id=2401},{24011=15;24012=15;24013=15},{star=3;id=3021},{30211=15;30213=15;30212=15},{star=3;id=3171},{31712=15;31711=15;31713=15},{star=3;id=611},{6113=15;6112=15;6111=15},,
147,20,100,{star=3;id=1503},{15032=15;15033=15;15031=15},{star=3;id=2493},{24931=15;24933=15;24932=15},{star=3;id=3143},{31433=15;31431=15;31432=15},{star=3;id=3303},{33033=15;33031=15;33032=15},{star=3;id=631},{6323=15;6322=15;6321=15},,
148,20,100,{star=3;id=1893},{18931=15;18932=15;18933=15},{star=3;id=3021},{30211=15;30213=15;30212=15},{star=3;id=3171},{31712=15;31711=15;31713=15},{star=3;id=3353},{33532=15;33531=15;33533=15},{star=3;id=641},{6413=15;6412=15;6411=15},,
149,20,100,{star=3;id=1941},{19411=15;19412=15;19413=15},{star=3;id=3143},{31433=15;31431=15;31432=15},{star=3;id=3303},{33033=15;33031=15;33032=15},{star=3;id=3673},{36733=15;36731=15;36732=15},{star=3;id=712},{7122=15;7123=15;7121=15},,
150,20,100,{star=3;id=1951},{19512=15;19511=15;19513=15},{star=3;id=3171},{31712=15;31711=15;31713=15},{star=3;id=3353},{33532=15;33531=15;33533=15},{star=3;id=7001},{70011=15;70012=15;70013=15},{star=3;id=741},{7413=15;7411=15;7412=15},,
151,20,100,{star=3;id=2233},{22333=15;22332=15;22331=15},{star=3;id=3303},{33033=15;33031=15;33032=15},{star=3;id=3673},{36733=15;36731=15;36732=15},{star=3;id=731},{7313=15;7312=15;7311=15},{star=3;id=863},{8633=15;8632=15;8631=15},,
152,20,100,{star=3;id=2401},{24011=15;24012=15;24013=15},{star=3;id=3353},{33532=15;33531=15;33533=15},{star=3;id=7001},{70011=15;70012=15;70013=15},{star=3;id=1221},{12211=15;12213=15;12212=15},{star=3;id=883},{8833=15;8832=15;8831=15},,
153,20,100,{star=3;id=2493},{24931=15;24933=15;24932=15},{star=3;id=3673},{36733=15;36731=15;36732=15},{star=3;id=731},{7313=15;7312=15;7311=15},{star=3;id=1903},{19033=15;19031=15;19032=15},{star=3;id=1082},{10821=15;10822=15;10823=15},,
154,20,100,{star=3;id=3021},{30211=15;30213=15;30212=15},{star=3;id=7001},{70011=15;70012=15;70013=15},{star=3;id=1221},{12211=15;12213=15;12212=15},{star=3;id=1931},{19312=15;19311=15;19313=15},{star=3;id=1293},{12933=15;12931=15;12932=15},,
155,20,100,{star=3;id=3143},{31433=15;31431=15;31432=15},{star=3;id=731},{7313=15;7312=15;7311=15},{star=3;id=1903},{19033=15;19031=15;19032=15},{star=3;id=3543},{35432=15;35433=15;35431=15},{star=3;id=1612},{16122=15;16121=15;16123=15},,
156,20,100,{star=3;id=3171},{31712=15;31711=15;31713=15},{star=3;id=1221},{12211=15;12213=15;12212=15},{star=3;id=1931},{19312=15;19311=15;19313=15},{star=3;id=163},{1633=15;1631=15;1632=15},{star=3;id=2033},{20333=15;20332=15;20331=15},,
157,20,100,{star=3;id=3303},{33033=15;33031=15;33032=15},{star=3;id=1903},{19033=15;19031=15;19032=15},{star=3;id=3543},{35432=15;35433=15;35431=15},{star=3;id=242},{2421=15;2422=15;2423=15},{star=3;id=972},{9722=15;9723=15;9721=15},,
158,20,100,{star=3;id=3353},{33532=15;33531=15;33533=15},{star=3;id=1931},{19312=15;19311=15;19313=15},{star=3;id=163},{1633=15;1631=15;1632=15},{star=3;id=333},{3333=15;3332=15;3331=15},{star=3;id=1032},{10322=15;10321=15;10323=15},,
159,20,100,{star=3;id=3673},{36733=15;36731=15;36732=15},{star=3;id=3543},{35432=15;35433=15;35431=15},{star=3;id=242},{2421=15;2422=15;2423=15},{star=3;id=503},{5032=15;5033=15;5031=15},{star=3;id=1071},{10713=15;10711=15;10712=15},,
160,20,100,{star=3;id=7001},{70011=15;70012=15;70013=15},{star=3;id=163},{1633=15;1631=15;1632=15},{star=3;id=333},{3333=15;3332=15;3331=15},{star=3;id=593},{5932=15;5931=15;5933=15},{star=3;id=1253},{12532=15;12533=15;12531=15},,
161,20,100,{star=3;id=731},{7313=17;7312=17;7311=17},{star=3;id=242},{2421=17;2422=17;2423=17},{star=3;id=503},{5032=17;5033=17;5031=17},{star=3;id=603},{6031=17;6033=17;6032=17},{star=3;id=1303},{13031=17;13032=17;13033=17},,
162,20,100,{star=3;id=1221},{12211=17;12213=17;12212=17},{star=3;id=333},{3333=17;3332=17;3331=17},{star=3;id=593},{5932=17;5931=17;5933=17},{star=3;id=611},{6113=17;6112=17;6111=17},{star=3;id=1381},{13942=17;13943=17;13941=17},,
163,20,100,{star=3;id=1903},{19033=17;19031=17;19032=17},{star=3;id=503},{5032=17;5033=17;5031=17},{star=3;id=603},{6031=17;6033=17;6032=17},{star=3;id=631},{6323=17;6322=17;6321=17},{star=3;id=1772},{17721=17;17722=17;17723=17},,
164,20,100,{star=3;id=1931},{19312=17;19311=17;19313=17},{star=3;id=593},{5932=17;5931=17;5933=17},{star=3;id=611},{6113=17;6112=17;6111=17},{star=3;id=641},{6413=17;6412=17;6411=17},{star=3;id=1813},{18133=17;18131=17;18132=17},,
165,20,100,{star=3;id=3543},{35432=17;35433=17;35431=17},{star=3;id=603},{6031=17;6033=17;6032=17},{star=3;id=631},{6323=17;6322=17;6321=17},{star=3;id=712},{7122=17;7123=17;7121=17},{star=3;id=1841},{18411=17;18413=17;18412=17},,
166,20,100,{star=3;id=163},{1633=17;1631=17;1632=17},{star=3;id=611},{6113=17;6112=17;6111=17},{star=3;id=641},{6413=17;6412=17;6411=17},{star=3;id=741},{7413=17;7411=17;7412=17},{star=3;id=1911},{19111=17;19113=17;19112=17},,
167,20,100,{star=3;id=242},{2421=17;2422=17;2423=17},{star=3;id=631},{6323=17;6322=17;6321=17},{star=3;id=712},{7122=17;7123=17;7121=17},{star=3;id=863},{8633=17;8632=17;8631=17},{star=3;id=2023},{20233=17;20231=17;20232=17},,
168,20,100,{star=3;id=333},{3333=17;3332=17;3331=17},{star=3;id=641},{6413=17;6412=17;6411=17},{star=3;id=741},{7413=17;7411=17;7412=17},{star=3;id=883},{8833=17;8832=17;8831=17},{star=3;id=2242},{22421=17;22423=17;22422=17},,
169,20,100,{star=3;id=503},{5032=17;5033=17;5031=17},{star=3;id=712},{7122=17;7123=17;7121=17},{star=3;id=863},{8633=17;8632=17;8631=17},{star=3;id=1082},{10821=17;10822=17;10823=17},{star=3;id=2723},{27231=17;27233=17;27232=17},,
170,20,100,{star=3;id=593},{5932=17;5931=17;5933=17},{star=3;id=741},{7413=17;7411=17;7412=17},{star=3;id=883},{8833=17;8832=17;8831=17},{star=3;id=1293},{12933=17;12931=17;12932=17},{star=3;id=3003},{30033=17;30032=17;30031=17},,
171,20,100,{star=3;id=603},{6031=17;6033=17;6032=17},{star=3;id=863},{8633=17;8632=17;8631=17},{star=3;id=1082},{10821=17;10822=17;10823=17},{star=3;id=1612},{16122=17;16121=17;16123=17},{star=3;id=3152},{31523=17;31521=17;31522=17},,
172,20,100,{star=3;id=611},{6113=17;6112=17;6111=17},{star=3;id=883},{8833=17;8832=17;8831=17},{star=3;id=1293},{12933=17;12931=17;12932=17},{star=3;id=2033},{20333=17;20332=17;20331=17},{star=3;id=3161},{31611=17;31612=17;31613=17},,
173,20,100,{star=3;id=631},{6323=17;6322=17;6321=17},{star=3;id=1082},{10821=17;10822=17;10823=17},{star=3;id=1612},{16122=17;16121=17;16123=17},{star=3;id=972},{9722=17;9723=17;9721=17},{star=3;id=3181},{31812=17;31813=17;31811=17},,
174,20,100,{star=3;id=641},{6413=17;6412=17;6411=17},{star=3;id=1293},{12933=17;12931=17;12932=17},{star=3;id=2033},{20333=17;20332=17;20331=17},{star=3;id=1032},{10322=17;10321=17;10323=17},{star=3;id=3251},{32513=17;32512=17;32511=17},,
175,20,100,{star=3;id=712},{7122=17;7123=17;7121=17},{star=3;id=1612},{16122=17;16121=17;16123=17},{star=3;id=972},{9722=17;9723=17;9721=17},{star=3;id=1071},{10713=17;10711=17;10712=17},{star=3;id=3592},{35922=17;35921=17;35923=17},,
176,20,100,{star=3;id=741},{7413=17;7411=17;7412=17},{star=3;id=2033},{20333=17;20332=17;20331=17},{star=3;id=1032},{10322=17;10321=17;10323=17},{star=3;id=1253},{12532=17;12533=17;12531=17},{star=3;id=3663},{36633=17;36631=17;36632=17},,
177,20,100,{star=3;id=863},{8633=17;8632=17;8631=17},{star=3;id=972},{9722=17;9723=17;9721=17},{star=3;id=1071},{10713=17;10711=17;10712=17},{star=3;id=1303},{13031=17;13032=17;13033=17},{star=3;id=263},{2632=17;2631=17;2633=17},,
178,20,100,{star=3;id=883},{8833=17;8832=17;8831=17},{star=3;id=1032},{10322=17;10321=17;10323=17},{star=3;id=1253},{12532=17;12533=17;12531=17},{star=3;id=1381},{13942=17;13943=17;13941=17},{star=3;id=393},{3932=17;3931=17;3933=17},,
179,20,100,{star=3;id=1082},{10821=17;10822=17;10823=17},{star=3;id=1071},{10713=17;10711=17;10712=17},{star=3;id=1303},{13031=17;13032=17;13033=17},{star=3;id=1772},{17721=17;17722=17;17723=17},{star=3;id=572},{5721=17;5722=17;5723=17},,
180,20,100,{star=3;id=1293},{12933=17;12931=17;12932=17},{star=3;id=1253},{12532=17;12533=17;12531=17},{star=3;id=1381},{13942=17;13943=17;13941=17},{star=3;id=1813},{18133=17;18131=17;18132=17},{star=3;id=701},{7011=17;7012=17;7013=17},,
181,20,100,{star=3;id=1612},{16122=19;16121=19;16123=19},{star=3;id=1303},{13031=19;13032=19;13033=19},{star=3;id=1772},{17721=19;17722=19;17723=19},{star=3;id=1841},{18411=19;18413=19;18412=19},{star=3;id=721},{7211=19;7212=19;7213=19},,
182,20,100,{star=3;id=2033},{20333=19;20332=19;20331=19},{star=3;id=1381},{13942=19;13943=19;13941=19},{star=3;id=1813},{18133=19;18131=19;18132=19},{star=3;id=1911},{19111=19;19113=19;19112=19},{star=3;id=771},{7713=19;7711=19;7712=19},,
183,20,100,{star=3;id=972},{9722=19;9723=19;9721=19},{star=3;id=1772},{17721=19;17722=19;17723=19},{star=3;id=1841},{18411=19;18413=19;18412=19},{star=3;id=2023},{20233=19;20231=19;20232=19},{star=3;id=1231},{12311=19;12312=19;12313=19},,
184,20,100,{star=3;id=1032},{10322=19;10321=19;10323=19},{star=3;id=1813},{18133=19;18131=19;18132=19},{star=3;id=1911},{19111=19;19113=19;19112=19},{star=3;id=2242},{22421=19;22423=19;22422=19},{star=3;id=1241},{12411=19;12413=19;12412=19},,
185,20,100,{star=3;id=1071},{10713=19;10711=19;10712=19},{star=3;id=1841},{18411=19;18413=19;18412=19},{star=3;id=2023},{20233=19;20231=19;20232=19},{star=3;id=2723},{27231=19;27233=19;27232=19},{star=3;id=1313},{13131=19;13133=19;13132=19},,
186,20,100,{star=3;id=1253},{12532=19;12533=19;12531=19},{star=3;id=1911},{19111=19;19113=19;19112=19},{star=3;id=2242},{22421=19;22423=19;22422=19},{star=3;id=3003},{30033=19;30032=19;30031=19},{star=3;id=1393},{13933=19;13932=19;13931=19},,
187,20,100,{star=3;id=1303},{13031=19;13032=19;13033=19},{star=3;id=2023},{20233=19;20231=19;20232=19},{star=3;id=2723},{27231=19;27233=19;27232=19},{star=3;id=3152},{31523=19;31521=19;31522=19},{star=3;id=1423},{14233=19;14232=19;14231=19},,
188,20,100,{star=3;id=1381},{13942=19;13943=19;13941=19},{star=3;id=2242},{22421=19;22423=19;22422=19},{star=3;id=3003},{30033=19;30032=19;30031=19},{star=3;id=3161},{31611=19;31612=19;31613=19},{star=3;id=1503},{15032=19;15033=19;15031=19},,
189,20,100,{star=3;id=1772},{17721=19;17722=19;17723=19},{star=3;id=2723},{27231=19;27233=19;27232=19},{star=3;id=3152},{31523=19;31521=19;31522=19},{star=3;id=3181},{31812=19;31813=19;31811=19},{star=3;id=1893},{18931=19;18932=19;18933=19},,
190,20,100,{star=3;id=1813},{18133=19;18131=19;18132=19},{star=3;id=3003},{30033=19;30032=19;30031=19},{star=3;id=3161},{31611=19;31612=19;31613=19},{star=3;id=3251},{32513=19;32512=19;32511=19},{star=3;id=1941},{19411=19;19412=19;19413=19},,
191,20,100,{star=3;id=1841},{18411=19;18413=19;18412=19},{star=3;id=3152},{31523=19;31521=19;31522=19},{star=3;id=3181},{31812=19;31813=19;31811=19},{star=3;id=3592},{35922=19;35921=19;35923=19},{star=3;id=1951},{19512=19;19511=19;19513=19},,
192,20,100,{star=3;id=1911},{19111=19;19113=19;19112=19},{star=3;id=3161},{31611=19;31612=19;31613=19},{star=3;id=3251},{32513=19;32512=19;32511=19},{star=3;id=3663},{36633=19;36631=19;36632=19},{star=3;id=2233},{22333=19;22332=19;22331=19},,
193,20,100,{star=3;id=2023},{20233=19;20231=19;20232=19},{star=3;id=3181},{31812=19;31813=19;31811=19},{star=3;id=3592},{35922=19;35921=19;35923=19},{star=3;id=263},{2632=19;2631=19;2633=19},{star=3;id=2401},{24011=19;24012=19;24013=19},,
194,20,100,{star=3;id=2242},{22421=19;22423=19;22422=19},{star=3;id=3251},{32513=19;32512=19;32511=19},{star=3;id=3663},{36633=19;36631=19;36632=19},{star=3;id=393},{3932=19;3931=19;3933=19},{star=3;id=2493},{24931=19;24933=19;24932=19},,
195,20,100,{star=3;id=2723},{27231=19;27233=19;27232=19},{star=3;id=3592},{35922=19;35921=19;35923=19},{star=3;id=263},{2632=19;2631=19;2633=19},{star=3;id=572},{5721=19;5722=19;5723=19},{star=3;id=3021},{30211=19;30213=19;30212=19},,
196,20,100,{star=3;id=3003},{30033=19;30032=19;30031=19},{star=3;id=3663},{36633=19;36631=19;36632=19},{star=3;id=393},{3932=19;3931=19;3933=19},{star=3;id=701},{7011=19;7012=19;7013=19},{star=3;id=3143},{31433=19;31431=19;31432=19},,
197,20,100,{star=3;id=3152},{31523=19;31521=19;31522=19},{star=3;id=263},{2632=19;2631=19;2633=19},{star=3;id=572},{5721=19;5722=19;5723=19},{star=3;id=721},{7211=19;7212=19;7213=19},{star=3;id=3171},{31712=19;31711=19;31713=19},,
198,20,100,{star=3;id=3161},{31611=19;31612=19;31613=19},{star=3;id=393},{3932=19;3931=19;3933=19},{star=3;id=701},{7011=19;7012=19;7013=19},{star=3;id=771},{7713=19;7711=19;7712=19},{star=3;id=3303},{33033=19;33031=19;33032=19},,
199,20,100,{star=3;id=3181},{31812=19;31813=19;31811=19},{star=3;id=572},{5721=19;5722=19;5723=19},{star=3;id=721},{7211=19;7212=19;7213=19},{star=3;id=1231},{12311=19;12312=19;12313=19},{star=3;id=3353},{33532=19;33531=19;33533=19},,
200,20,100,{star=3;id=3251},{32513=19;32512=19;32511=19},{star=3;id=701},{7011=19;7012=19;7013=19},{star=3;id=771},{7713=19;7711=19;7712=19},{star=3;id=1241},{12411=19;12413=19;12412=19},{star=3;id=3673},{36733=19;36731=19;36732=19},,
201,20,100,{star=3;id=3592},{35922=21;35921=21;35923=21},{star=3;id=721},{7211=21;7212=21;7213=21},{star=3;id=1231},{12311=21;12312=21;12313=21},{star=3;id=1313},{13131=21;13133=21;13132=21},{star=3;id=7001},{70011=21;70012=21;70013=21},,
202,20,100,{star=3;id=3663},{36633=21;36631=21;36632=21},{star=3;id=771},{7713=21;7711=21;7712=21},{star=3;id=1241},{12411=21;12413=21;12412=21},{star=3;id=1393},{13933=21;13932=21;13931=21},{star=3;id=731},{7313=21;7312=21;7311=21},,
203,20,100,{star=3;id=263},{2632=21;2631=21;2633=21},{star=3;id=1231},{12311=21;12312=21;12313=21},{star=3;id=1313},{13131=21;13133=21;13132=21},{star=3;id=1423},{14233=21;14232=21;14231=21},{star=3;id=1221},{12211=21;12213=21;12212=21},,
204,20,100,{star=3;id=393},{3932=21;3931=21;3933=21},{star=3;id=1241},{12411=21;12413=21;12412=21},{star=3;id=1393},{13933=21;13932=21;13931=21},{star=3;id=1503},{15032=21;15033=21;15031=21},{star=3;id=1903},{19033=21;19031=21;19032=21},,
205,20,100,{star=3;id=572},{5721=21;5722=21;5723=21},{star=3;id=1313},{13131=21;13133=21;13132=21},{star=3;id=1423},{14233=21;14232=21;14231=21},{star=3;id=1893},{18931=21;18932=21;18933=21},{star=3;id=1931},{19312=21;19311=21;19313=21},,
206,20,100,{star=3;id=701},{7011=21;7012=21;7013=21},{star=3;id=1393},{13933=21;13932=21;13931=21},{star=3;id=1503},{15032=21;15033=21;15031=21},{star=3;id=1941},{19411=21;19412=21;19413=21},{star=3;id=3543},{35432=21;35433=21;35431=21},,
207,20,100,{star=3;id=721},{7211=21;7212=21;7213=21},{star=3;id=1423},{14233=21;14232=21;14231=21},{star=3;id=1893},{18931=21;18932=21;18933=21},{star=3;id=1951},{19512=21;19511=21;19513=21},{star=3;id=163},{1633=21;1631=21;1632=21},,
208,20,100,{star=3;id=771},{7713=21;7711=21;7712=21},{star=3;id=1503},{15032=21;15033=21;15031=21},{star=3;id=1941},{19411=21;19412=21;19413=21},{star=3;id=2233},{22333=21;22332=21;22331=21},{star=3;id=242},{2421=21;2422=21;2423=21},,
209,20,100,{star=3;id=1231},{12311=21;12312=21;12313=21},{star=3;id=1893},{18931=21;18932=21;18933=21},{star=3;id=1951},{19512=21;19511=21;19513=21},{star=3;id=2401},{24011=21;24012=21;24013=21},{star=3;id=333},{3333=21;3332=21;3331=21},,
210,20,100,{star=3;id=1241},{12411=21;12413=21;12412=21},{star=3;id=1941},{19411=21;19412=21;19413=21},{star=3;id=2233},{22333=21;22332=21;22331=21},{star=3;id=2493},{24931=21;24933=21;24932=21},{star=3;id=503},{5032=21;5033=21;5031=21},,
211,20,100,{star=3;id=1313},{13131=21;13133=21;13132=21},{star=3;id=1951},{19512=21;19511=21;19513=21},{star=3;id=2401},{24011=21;24012=21;24013=21},{star=3;id=3021},{30211=21;30213=21;30212=21},{star=3;id=593},{5932=21;5931=21;5933=21},,
212,20,100,{star=3;id=1393},{13933=21;13932=21;13931=21},{star=3;id=2233},{22333=21;22332=21;22331=21},{star=3;id=2493},{24931=21;24933=21;24932=21},{star=3;id=3143},{31433=21;31431=21;31432=21},{star=3;id=603},{6031=21;6033=21;6032=21},,
213,20,100,{star=3;id=1423},{14233=21;14232=21;14231=21},{star=3;id=2401},{24011=21;24012=21;24013=21},{star=3;id=3021},{30211=21;30213=21;30212=21},{star=3;id=3171},{31712=21;31711=21;31713=21},{star=3;id=611},{6113=21;6112=21;6111=21},,
214,20,100,{star=3;id=1503},{15032=21;15033=21;15031=21},{star=3;id=2493},{24931=21;24933=21;24932=21},{star=3;id=3143},{31433=21;31431=21;31432=21},{star=3;id=3303},{33033=21;33031=21;33032=21},{star=3;id=631},{6323=21;6322=21;6321=21},,
215,20,100,{star=3;id=1893},{18931=21;18932=21;18933=21},{star=3;id=3021},{30211=21;30213=21;30212=21},{star=3;id=3171},{31712=21;31711=21;31713=21},{star=3;id=3353},{33532=21;33531=21;33533=21},{star=3;id=641},{6413=21;6412=21;6411=21},,
216,20,100,{star=3;id=1941},{19411=21;19412=21;19413=21},{star=3;id=3143},{31433=21;31431=21;31432=21},{star=3;id=3303},{33033=21;33031=21;33032=21},{star=3;id=3673},{36733=21;36731=21;36732=21},{star=3;id=712},{7122=21;7123=21;7121=21},,
217,20,100,{star=3;id=1951},{19512=21;19511=21;19513=21},{star=3;id=3171},{31712=21;31711=21;31713=21},{star=3;id=3353},{33532=21;33531=21;33533=21},{star=3;id=7001},{70011=21;70012=21;70013=21},{star=3;id=741},{7413=21;7411=21;7412=21},,
218,20,100,{star=3;id=2233},{22333=21;22332=21;22331=21},{star=3;id=3303},{33033=21;33031=21;33032=21},{star=3;id=3673},{36733=21;36731=21;36732=21},{star=3;id=731},{7313=21;7312=21;7311=21},{star=3;id=863},{8633=21;8632=21;8631=21},,
219,20,100,{star=3;id=2401},{24011=21;24012=21;24013=21},{star=3;id=3353},{33532=21;33531=21;33533=21},{star=3;id=7001},{70011=21;70012=21;70013=21},{star=3;id=1221},{12211=21;12213=21;12212=21},{star=3;id=883},{8833=21;8832=21;8831=21},,
220,20,100,{star=3;id=2493},{24931=21;24933=21;24932=21},{star=3;id=3673},{36733=21;36731=21;36732=21},{star=3;id=731},{7313=21;7312=21;7311=21},{star=3;id=1903},{19033=21;19031=21;19032=21},{star=3;id=1082},{10821=21;10822=21;10823=21},,
221,20,100,{star=3;id=3021},{30211=23;30213=23;30212=23},{star=3;id=7001},{70011=23;70012=23;70013=23},{star=3;id=1221},{12211=23;12213=23;12212=23},{star=3;id=1931},{19312=23;19311=23;19313=23},{star=3;id=1293},{12933=23;12931=23;12932=23},,
222,20,100,{star=3;id=3143},{31433=23;31431=23;31432=23},{star=3;id=731},{7313=23;7312=23;7311=23},{star=3;id=1903},{19033=23;19031=23;19032=23},{star=3;id=3543},{35432=23;35433=23;35431=23},{star=3;id=1612},{16122=23;16121=23;16123=23},,
223,20,100,{star=3;id=3171},{31712=23;31711=23;31713=23},{star=3;id=1221},{12211=23;12213=23;12212=23},{star=3;id=1931},{19312=23;19311=23;19313=23},{star=3;id=163},{1633=23;1631=23;1632=23},{star=3;id=2033},{20333=23;20332=23;20331=23},,
224,20,100,{star=3;id=3303},{33033=23;33031=23;33032=23},{star=3;id=1903},{19033=23;19031=23;19032=23},{star=3;id=3543},{35432=23;35433=23;35431=23},{star=3;id=242},{2421=23;2422=23;2423=23},{star=3;id=972},{9722=23;9723=23;9721=23},,
