VariableName,_beizu,_id,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs,confuseIt
144216,,,,,,selfForce,"otherProcessExcept(144215)|buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1441321>,<1>,<self:flagZ4() and 1 or 0>,,<0>,,,
144221,,,,,,,,,,,,,,,,,144221,,
144222,,,,,,,,,,,,<1441311>,<1>,<3>,,<-(self:flagZ2() and 2000 or 1500)>,,,
144223,,,,,,selfForce,"buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1441321>,<1>,,,<0>,,,
144224,,,,,,selfForce,"otherProcessExcept(144223)|buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1441321>,<1>,<self:flagZ4() and 1 or 0>,,<0>,,,
144231,,,,0,14,,,,,,,,,,,,,,
144232,,,,,,all|nodead,otherProcessExcept(144231)|random(11),,,,,,,,,,144231,,
144233,,,,,,all|nodead,otherProcessExcept(144231)|random(11),,,,,<1441321>,<1>,,,<0>,144232,,
144234,,,,0,11,,,,,,,<1441312>,<1>,<0>,,"<moreE(self:star(),11) and 4000 or 2000>",,,
144261,,,,0,14,,,,,,,<1441314;1441318>,<99;99>,<1;1>,,<1;1>,,,
144262,,,,0,11,,,,,,,<1441320>,<99>,"<moreEqualThan(self:star(),8) and 1 or 0>",,<target:defence()*0.1>,,,
144311,,,,,,,,,,,,,,,,,144311,,
144312,,,,0,14,,,,,,,<1441226>,<2>,<self:flagZ1() and 1 or 0>,,<self:damage()*0.1>,,,
144313,,,,,,,,,,,,<1441313>,<1>,<self:hasBuff(1441316)and 1 or 0>,,"<-target:damage()*(0.05+(skillLv(14216,14226,14236) or 0)*0.0005-0.0005)>",,,
144314,,,,0,14,,,,,,,<1441317>,<1>,,,<1>,,,
144315,,,,,,selfForce,"buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1441321>,<1>,,,<0>,,,
144316,,,,,,selfForce,"otherProcessExcept(144315)|buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1441321>,<1>,<self:flagZ4() and 1 or 0>,,<0>,,,
144321,,,,,,,,,,,,,,,,,144321,,
144322,,,,,,,,,,,,<1441311>,<1>,<3>,,<-(self:flagZ2() and 2000 or 1500)>,,,
144323,,,,,,selfForce,"buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1441321>,<1>,,,<0>,,,
144324,,,,,,selfForce,"otherProcessExcept(144323)|buffDiffer('groupFilter',{{beDispel=1},{22}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1441321>,<1>,<self:flagZ4() and 1 or 0>,,<0>,,,
144331,,,,0,14,,,,,,,,,,,,,,
144332,,,,,,all|nodead,otherProcessExcept(144331)|random(11),,,,,,,,,,144331,,
144333,,,,,,all|nodead,otherProcessExcept(144331)|random(11),,,,,<1441321>,<1>,,,<0>,144332,,
144334,,,,0,11,,,,,,,<1441312>,<1>,<0>,,"<moreE(self:star(),11) and 4000 or 2000>",,,
144361,,,,0,14,,,,,,,<1441314;1441318>,<99;99>,<1;1>,,<1;1>,,,
144362,,,,0,11,,,,,,,<1441320>,<99>,"<moreEqualThan(self:star(),8) and 1 or 0>",,<target:defence()*0.1>,,,
150111,,,,,,,,,,,,,,,,,150111,,
150112,,,,0,14,,,,,,,<1501201>,<2>,,,<self:defence()*(self:flagZ1() and 0.65 or 0.55)>,,,
150121,,,,,,,,,,,,,,,,,150121,,
150122,,,,,,,,,,,,<1501202;1501203>,<2;2>,<1;1>,,<0;self:flagZ2() and 2000 or 1000>,,,
150131,,,,,4,,,,,,,,,,,,150131,,
150132,,,,0,14,,,,,,,<1501205>,<2>,,,<self:defence()*0.7>,,,
150133,,,,0,11,,,,,,,<1501206>,<self:flagZ3() and 3 or 2>,,,"<self:defence()*(moreEqualThan(self:star(),11) and 3.5 or 3)>",,,
150161,,,,,,selfForce,"attr(""hp"",""min"",1)",,,,,<1501207>,<99>,,,<self:defence()*(1.35+skillLevel*0.01-0.01-target:getBuffOverlayCount(1501207)*0.15)>,,,
150162,,,,0,14,,,,,,,<1501208>,<99>,"<(moreE(self:star(),8) and (not self:hasBuff(1501207))) and 1 or 0>",,<self:defence()*(0.7+skillLevel*0.005-0.005)>,,,
150171,,,,,20,,,,,1,,<1501135;1501136;1501137>,<1;1;1>,<1;1;1>,,"<-target:defence()*(0.1+(skillLv(15016,15026,15036) or 0)*0.001-0.001);-target:specialDefence()*(0.1+(skillLv(15016,15026,15036) or 0)*0.001-0.001);1>",,,
150211,,,,,,,,,,,,,,,,,150211,,
150212,,,,0,14,,,,,,,<1501201>,<2>,,,<self:defence()*(self:flagZ1() and 0.65 or 0.55)>,,,
150221,,,,,,,,,,,,,,,,,150221,,
150222,,,,,,,,,,,,,,,,,150222,,
150223,,,,,,,,,,,,<1501202;1501203>,<2;2>,<1;1>,,<0;self:flagZ2() and 2000 or 1000>,,,
150231,,,,,4,,,,,,,,,,,,150231,,
150232,,,,,4,,,,,,,,,,,,150232,,
150233,,,,0,14,,,,,,,<1501205>,<2>,,,<self:defence()*0.7>,,,
150234,,,,0,11,,,,,,,<1501206>,<self:flagZ3() and 3 or 2>,,,"<self:defence()*(moreEqualThan(self:star(),11) and 3.5 or 3)>",,,
150261,,,,,,selfForce,"attr(""hp"",""min"",1)",,,,,<1501207>,<99>,,,<self:defence()*(1.35+skillLevel*0.01-0.01-target:getBuffOverlayCount(1501207)*0.15)>,,,
150262,,,,0,14,,,,,,,<1501208>,<99>,"<(moreE(self:star(),8) and (not self:hasBuff(1501207))) and 1 or 0>",,<self:defence()*(0.7+skillLevel*0.005-0.005)>,,,
150311,,,,,,,,,,,,,,,,,150311,,
150312,,,,0,14,,,,,,,<1501201>,<2>,,,<self:defence()*(self:flagZ1() and 0.65 or 0.55)>,,,
150321,,,,,,,,,,,,,,,,,150321,,
150322,,,,,,,,,,,,<1501202;1501203>,<2;2>,<1;1>,,<0;self:flagZ2() and 2000 or 1000>,,,
150331,,,,,4,,,,,,,,,,,,150331,,
150332,,,,,4,,,,,,,,,,,,,,
150333,,,,0,14,,,,,,,<1501205>,<2>,,,<self:defence()*0.7>,,,
150334,,,,0,11,,,,,,,<1501206>,<self:flagZ3() and 3 or 2>,,,"<self:defence()*(moreEqualThan(self:star(),11) and 3.5 or 3)>",,,
150361,,,,,,selfForce,"attr(""hp"",""min"",1)",,,,,<1501207>,<99>,,,<self:defence()*(1.35+skillLevel*0.01-0.01-target:getBuffOverlayCount(1501207)*0.15)>,,,
150362,,,,0,14,,,,,,,<1501208>,<99>,"<(moreE(self:star(),8) and (not self:hasBuff(1501207))) and 1 or 0>",,<self:defence()*(0.7+skillLevel*0.005-0.005)>,,,
150411,,,,,,,,,,,,,,,,,150411,,
150412,,,,0,14,,,,,,,<1504111;1504112>,<2;1>,"<1;lessE((self:hp()/self:hpMax()),0.6) and 1 or 0>",,<self:defence()*0.6;3000>,,,
150421,,,,,,,,,,,,<1504121>,<2>,,,<1000>,150421,,
150422,,,,0,14,,,,,,,<1504168>,<2>,,,<0>,,,
150431,,,,,4,,,,,,,,,,,,150431,,
150432,,,,,4,,,,,,,,,,,,150432,,
150433,,,,0,14,,,,,,,<1504131>,<2>,,,<self:defence()*0.8>,,,
150434,,,,0,11,,,,,,,<1504132>,<2>,,,<self:defence()*4*(self:hasBuff(1504168) and 1.3 or 1)>,,,
150435,,,,0,14,,,,,,,<1504123>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,,
150461,,,,0,14,,,,,,,<1504161;1504166>,<99;99>,<1;1>,,<0;0>,,,
161111,,,,,,,,,,,,,,,,,161111,,
161112,,,,0,14,,,,,,,<1611227>,<2>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.1>,,,
161121,,,,,,,,,,,,,,,,,161121,,
161122,,,,0,14,,,,,,,<1611235;1611228>,<99;99>,<1;self:flagZ2() and 1 or 0>,,<self:specialDamage()*0.1;1000>,,,
161131,,,,,11,,,,,,,,,,,,161131,,
161161,,,,0,14,,,,,,,<1611231;1611236;1611238>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;1;1>,,,
161211,,,,,,,,,,,,,,,,,161211,,
161212,,,,0,14,,,,,,,<1611227>,<2>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.1>,,,
161221,,,,,,,,,,,,,,,,,161221,,
161222,,,,0,14,,,,,,,<1611235;1611228>,<99;99>,<1;self:flagZ2() and 1 or 0>,,<self:specialDamage()*0.1;1000>,,,
161231,,,,,11,,,,,,,,,,,,161231,,
161261,,,,0,14,,,,,,,<1611231;1611236;1611238>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;1;1>,,,
164111,,,,,,,,,,,,,,,,,164111,,
164121,,,,,,,,,,,,,,,,,164121,,
164122,,,,,,,,,,,,<1641211>,<1>,<0.6>,,<0.5>,,,
164131,,,,,,,,,,,,,,,,,164131,,
164132,,,,,,,,,,,,,,,,,164132,,
164133,,,,0,14,,,,,,,<1641311>,<1>,,,"<moreE(self:star(),11) and 6000 or 5000>",,,
164161,,,,0,14,,,,,,,<1641611;1641612>,<99;99>,"<1;moreE(self:star(),8) and 1 or 0>",,<(10+skillLv(16416)*0.1)*100;0>,,,
177111,,,,,,,,,,,,,,,,,177111,,
177112,,,,0,14,,,,,,,<177111>,<2>,,,<self:specialDefence()*0.35>,,,
177121,,,,,,,,,,,,,,,,,177121,,
177122,,,,,,enemyForce() | nodead,rowback|random(1),,,,,<177123>,<1>,,,<0>,,,
177131,,,,,11,,,,,,,<177135>,<1>,,,<-2000>,177131,,
177132,,,,,11,,,,,,,,,,,,177132,,
177133,,,,0,11,,,,,,,<177131>,<1>,,,"<min((self:specialDefence()*8),(self:specialDefence()*(4+(0.5*self:sumBuffOverlayByGroup(c.groupdebuffs_oc())))))>",,,
177134,,,,0,14,,,,,,,<177132>,<1>,,,<0>,,,
177136,,,,,,selfForce() | nodead,"buffDiffer('group',{c.groupstun_oc()})|random(2)",,,,,<177134>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,,
177161,,,,,,selfForce() | nodead,exclude(list(csvSelf:id())),,,,,<177161>,<1>,,,<0>,,,
177171,,,,0,14,,,,,,,<177171>,<99>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,,
177211,,,,,,,,,,,,,,,,,177211,,
177212,,,,0,14,,,,,,,<177111>,<2>,,,<self:specialDefence()*0.35>,,,
177221,,,,,,,,,,,,,,,,,177221,,
177222,,,,,,enemyForce() | nodead,rowback|random(1),,,,,<177123>,<1>,,,<0>,,,
177231,,,,,11,,,,,,,<177135>,<1>,,,<-2000>,177231,,
177232,,,,,11,,,,,,,,,,,,,,
177233,,,,0,11,,,,,,,<177131>,<1>,,,"<min((self:specialDefence()*8),(self:specialDefence()*(4+(0.5*self:sumBuffOverlayByGroup(c.groupdebuffs_oc())))))>",,,
177234,,,,0,14,,,,,,,<177132>,<1>,,,<0>,,,
177236,,,,,,selfForce() | nodead,"buffDiffer('group',{c.groupstun_oc()})|random(2)",,,,,<177134>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<0>,,,
177261,,,,,,selfForce() | nodead,exclude(list(csvSelf:id())),,,,,<177161>,<1>,,,<0>,,,
177271,,,,0,14,,,,,,,<177171>,<99>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,,
180111,,,,,,,,,,,,,,,,,180111,,
180112,,,,0,14,,,,,,,<1801133>,<2>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.1>,,,
180121,,,,,,,,,,,,,,,,,180121,,
180122,,,,0,14,,,,,,,<1801121>,<99>,,,<0>,,,
180131,,,,,,,,,,,,,,,,,180131,,
180132,,,,,,,,,,,,<1801122;1801128>,<1;99>,<target:hasBuff(1801126) and 1 or 0;target:hasBuff(1801126) and 1 or 0>,,"<list(list(1801126, 5));list(20)>",,,
180133,,,,,,,,,,,,<1801127>,<1>,"<target:hasBuff(1801126) and moreE(self:star(),11) and 1 or 0>",,<0>,,,
180161,,,,0,14,,,,,,,<1801124>,<99>,,,<0>,,,
180211,,,,,,,,,,,,,,,,,180211,,
180212,,,,0,14,,,,,,,<1801133>,<2>,<self:flagZ1() and 1 or 0>,,<self:specialDamage()*0.1>,,,
180221,,,,,,,,,,,,,,,,,180221,,
180222,,,,0,14,,,,,,,<1801121>,<99>,,,<0>,,,
180231,,,,,,,,,,,,,,,,,180231,,
180232,,,,,,,,,,,,,,,,,180232,,
180233,,,,,,,,,,,,<1801122;1801128>,<1;99>,<target:hasBuff(1801126) and 1 or 0;target:hasBuff(1801126) and 1 or 0>,,"<list(list(1801126, 5));list(20)>",,,
180234,,,,,,,,,,,,<1801127>,<1>,"<target:hasBuff(1801126) and moreE(self:star(),11) and 1 or 0>",,<0>,,,
180261,,,,0,14,,,,,,,<1801124>,<99>,,,<0>,,,
181111,,,,,,,,,,,,,,,,,181111,,
181112,,,,,,,,,,,,<1811121>,<1>,<self:flagZ1() and 0.4 or 0.3>,,<1815>,,,
181121,,,,,,,,,,,,,,,,,181121,,
181122,,,,,,,,,,,,<1811125;1811130;1811132>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;<1;1;1>;1>,,,
181123,,,,0,14,,,,,,,<1811130>,<2>,,,<<1;0;1>>,,,
181131,,,,,2,,,,,,,,,,,,181131,,
181132,,,,,,,,,,,,<1811121>,<1>,<self:flagZ3() and 0.8 or 0.5>,,<1815>,,,
181133,,,,,,enemyForce | nodead,otherProcessExcept(181132)|rowfront,,,,,<1811121>,<1>,<0.5>,,<1815>,,,
181161,,,,0,14,,,,,,,,,,,,,,
181162,,,,,11,,,,,,,,,,,,,,
181211,,,,,,,,,,,,,,,,,181211,,
181212,,,,,,,,,,,,<1811121>,<1>,<self:flagZ1() and 0.4 or 0.3>,,<1815>,,,
181221,,,,,,,,,,,,,,,,,181221,,
181222,,,,,,,,,,,,<1811125;1811130;1811132>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;<1;1;1>;1>,,,
181223,,,,0,14,,,,,,,<1811130>,<2>,,,<<1;0;1>>,,,
181231,,,,,2,,,,,,,,,,,,181231,,
181232,,,,,,,,,,,,<1811121>,<1>,<self:flagZ3() and 0.8 or 0.5>,,<1815>,,,
181233,,,,,,enemyForce | nodead,otherProcessExcept(181132)|rowfront,,,,,<1811121>,<1>,<0.5>,,<1815>,,,
181261,,,,0,14,,,,,,,,,,,,,,
181262,,,,,11,,,,,,,,,,,,,,
181311,,,,,,,,,,,,,,,,,181311,,
181312,,,,,,,,,,,,<1811121>,<1>,<self:flagZ1() and 0.4 or 0.3>,,<1815>,,,
181321,,,,,,,,,,,,,,,,,181321,,
181322,,,,,,,,,,,,<1811125;1811130;1811132>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;<1;1;1>;1>,,,
181323,,,,0,14,,,,,,,<1811130>,<2>,,,<<1;0;1>>,,,
181331,,,,,2,,,,,,,,,,,,181331,,
181332,,,,,2,,,,,,,,,,,,,,
181333,,,,,,,,,,,,<1811121>,<1>,<self:flagZ3() and 0.8 or 0.5>,,<1815>,,,
181334,,,,,,enemyForce | nodead,otherProcessExcept(181132)|rowfront,,,,,<1811121>,<1>,<0.5>,,<1815>,,,
181361,,,,0,14,,,,,,,,,,,,,,
181362,,,,,11,,,,,,,,,,,,,,
184111,,,,,,,,,,,,,,,,,184111,,
184112,,,,,,,,,,,,<1841141>,<1>,,,<1>,,,
184121,,,,,,,,,,,,,,,,,184121,,
184122,,,,,,,,,,,,<1841144;1841160>,<99;99>,<1;1>,,<1;1>,,,
184131,,,,,4,,,,,,,,,,,,184131,,
184132,,,,,4,,,,,,,,,,,,,,
184133,,,,0,14,,,,,,,,,,,,,,
184134,,,,,4,,,,,,,<1841148>,<3>,,,<1>,,,
184161,,,,0,14,,,,,,,<1841150>,<99>,,,<1>,,,
185111,,,,,,,,,,,,,,,,,185111,,
185112,,,,0,14,,,,,,,<1851243>,<2>,<self:flagZ1() and  1 or 0>,,<self:specialDamage()*0.1>,,,
185121,,,,,,,,,,,,,,,,,185121,,
185122,,,,0,14,,,,,,,<1851211>,<self:flagZ2() and 3 or 2>,,,"<math.max(self:defence(),self:specialDefence())*2.5>",,,
185131,,,,,4,,,,,,,,,,,,185131,,
185132,,,,0,14,,,,,,,<1851212>,<1>,,,<1>,,,
185133,,,,0,14,,,,,,,<1851217>,<self:flagZ3() and 3 or 2>,,,"<(self:hasBuff(1851213) and  self:defence() or ( self:hasBuff(1851214) and self:specialDefence() or (   self:hasBuff(1851215) and self:damage() or self:specialDamage() ) ) )*(moreE(self:star(),11) and 2.2 or 1.8)>",,,
185161,,,,0,14,,,,,,,<1851218>,<1>,,,<1>,,,
185211,,,,,,,,,,,,,,,,,185211,,
185212,,,,0,14,,,,,,,<1851243>,<2>,<self:flagZ1() and  1 or 0>,,<self:specialDamage()*0.1>,,,
185221,,,,,,,,,,,,,,,,,185221,,
185222,,,,0,14,,,,,,,<1851211>,<self:flagZ2() and 3 or 2>,,,"<math.max(self:defence(),self:specialDefence())*2.5>",,,
185231,,,,,4,,,,,,,,,,,,185231,,
185232,,,,0,14,,,,,,,<1851212>,<1>,,,<1>,,,
185233,,,,0,14,,,,,,,<1851217>,<self:flagZ3() and 3 or 2>,,,"<(self:hasBuff(1851213) and  self:defence() or ( self:hasBuff(1851214) and self:specialDefence() or (   self:hasBuff(1851215) and self:damage() or self:specialDamage() ) ) )*(moreE(self:star(),11) and 2.2 or 1.8)>",,,
185261,,,,0,14,,,,,,,<1851218>,<1>,,,<1>,,,
185311,,,,,,,,,,,,,,,,,185311,,
185312,,,,0,14,,,,,,,<1851243>,<2>,<self:flagZ1() and  1 or 0>,,<self:specialDamage()*0.1>,,,
185321,,,,,,,,,,,,<1853211>,<1>,<target:hasBuffGroup(c.groupdebuffs_oc()) and 1 or 0>,,<target:hpMax()*(self:flagZ2() and 0.2 or 0.1)>,185321,,
185331,,,,,11,,,,,,,,,,,,185331,,
185332,,,,,11,,,,,,,<1853211>,<1>,"<(moreE(self:star(),11) and 0.2 or 0)+(more(self:speed(),target:speed())and 0.8 or 0)>",,<target:hpMax()*(self:flagZ2() and 0.2 or 0.1)>,185332,,
185333,,,,0,14,,,,,,,<1853212>,<self:flagZ3() and 2 or 1>,,,<<1;1;1>>,,,
185361,,,,0,14,,,,,,,<1853213>,<99>,,,<0>,,,
186111,,,,,,,,,,,,,,,,,186111,,
186112,,,,0,14,,,,,,,<1861131>,<2>,<self:flagZ1() and 1 or 0>,,<500>,,,
186121,,,,,,,,,,,,,,,,,186121,,
186122,,,,0,14,,,,,,,<1861121;1861122>,<1;1>,<1;1>,,<self:hpMax()*(self:flagZ2() and 0.15 or 0.1);self:hpMax()*(self:flagZ2() and 0.15 or 0.1)>,,,
186131,,,,,,,,,,,,,,,,,186131,,
186132,,,,0,14,,,,,,,<1861123>,<3>,,,<1>,,,
186133,,,,,,enemyForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1861130>,<1>,"<moreEqualThan(self:star(),11) and 1 or 0>",,<0>,,,
186161,,,,0,14,,,,,,,<1861125;1861127;1861128>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;1;0>,,,
186171,,,,,11,,,,,,,<1861115>,<1>,,,"<target:hasBuffGroup(26) and self:hpMax()*(0.04+(skillLv(1861, 1862, 1863) or 0)*0.0004)*1.5 or self:hpMax()*(0.04+(skillLv(1861, 1862, 1863) or 0)*0.0004)>",,,
186211,,,,,,,,,,,,,,,,,186211,,
186212,,,,0,14,,,,,,,<1861131>,<2>,<self:flagZ1() and 1 or 0>,,<500>,,,
186221,,,,,,,,,,,,,,,,,186221,,
186222,,,,0,14,,,,,,,<1861121;1861122>,<1;1>,<1;1>,,<self:hpMax()*(self:flagZ2() and 0.15 or 0.1);self:hpMax()*(self:flagZ2() and 0.15 or 0.1)>,,,
186231,,,,,,,,,,,,,,,,,186231,,
186232,,,,0,14,,,,,,,<1861123>,<3>,,,<1>,,,
186233,,,,,,enemyForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1861130>,<1>,"<moreEqualThan(self:star(),11) and 1 or 0>",,<0>,,,
186261,,,,0,14,,,,,,,<1861125;1861127;1861128>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;1;0>,,,
186311,,,,,,,,,,,,,,,,,186311,,
186312,,,,0,14,,,,,,,<1861131>,<2>,<self:flagZ1() and 1 or 0>,,<500>,,,
186321,,,,,,,,,,,,,,,,,186321,,
186322,,,,0,14,,,,,,,<1861121;1861122>,<1;1>,<1;1>,,<self:hpMax()*(self:flagZ2() and 0.15 or 0.1);self:hpMax()*(self:flagZ2() and 0.15 or 0.1)>,,,
186331,,,,,,,,,,,,,,,,,186331,,
186332,,,,0,14,,,,,,,<1861123>,<3>,,,<1>,,,
186333,,,,,,enemyForce|nodead,"setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<1861130>,<1>,"<moreEqualThan(self:star(),11) and 1 or 0>",,<0>,,,
186361,,,,0,14,,,,,,,<1861125;1861127;1861128>,<99;99;99>,"<1;1;moreEqualThan(self:star(),8) and 1 or 0>",,<1;1;0>,,,
189111,,,,,,,,,,,,<1891123>,<self:flagZ4() and 3 or 2>,,,<0>,189111,,
189112,,,,0,14,,,,,,,<1891121>,<self:flagZ1() and 3 or 2>,,,<self:damage()*(self:flagZ1() and 0.25 or 0.2)>,,,
189121,,,,,,,,,,,,,,,,,189121,,
189122,,,,,,,,,,,,<1891122;1891123>,<1;self:flagZ4() and 3 or 2>,<target:hasBuff(1891123) and 1 or 0;1>,,<(self:flag(99) and target:damage() or self:damage())*(self:flagZ2() and 0.8 or 0.6);0>,,,
189131,,,,,2,,,,,,,,,,,,189131,,
189132,,,,,2,,,,,,,,,,,,189132,,
189133,,,,,2,,,,,,,<1891129;1891130>,<1;1>,"<1;moreEqualThan(self:star(),11) and 1 or 0>",,<0;0>,,,
189134,,,,,2,,,,,,,<1891122;1891123>,<2;self:flagZ4() and 3 or 2>,<1;1>,,"<self:flag(99) and target:damage()*0.3*target:getBuffOverlayCount(1891123) or self:damage()*(0.3+(skillLv(18916,18926,18936) or 0)*0.002-0.002)*target:getBuffOverlayCount(1891123);0>",,,
189161,,,,,11,,,,,,,,<99>,<0>,,<0>,,,
189211,,,,,,,,,,,,<1891123>,<self:flagZ4() and 3 or 2>,,,<0>,189211,,
189212,,,,0,14,,,,,,,<1891121>,<self:flagZ1() and 3 or 2>,,,<self:damage()*(self:flagZ1() and 0.25 or 0.2)>,,,
189221,,,,,,,,,,,,,,,,,189221,,
189222,,,,,,,,,,,,<1891122;1891123>,<1;self:flagZ4() and 3 or 2>,<target:hasBuff(1891123) and 1 or 0;1>,,<(self:flag(99) and target:damage() or self:damage())*(self:flagZ2() and 0.8 or 0.6);0>,,,
189231,,,,,2,,,,,,,,,,,,189231,,
189232,,,,,2,,,,,,,,,,,,189232,,
189233,,,,,2,,,,,,,<1891129;1891130>,<1;1>,"<1;moreEqualThan(self:star(),11) and 1 or 0>",,<0;0>,,,
189234,,,,,2,,,,,,,<1891122;1891123>,<2;self:flagZ4() and 3 or 2>,<1;1>,,"<self:flag(99) and target:damage()*0.3*target:getBuffOverlayCount(1891123) or self:damage()*(0.3+(skillLv(18916,18926,18936) or 0)*0.002-0.002)*target:getBuffOverlayCount(1891123);0>",,,
189261,,,,,11,,,,,,,,<99>,<0>,,<0>,,,
189311,,,,,,,,,,,,<1891123>,<self:flagZ4() and 3 or 2>,,,<0>,189311,,
189312,,,,0,14,,,,,,,<1891121>,<self:flagZ1() and 3 or 2>,,,<self:damage()*(self:flagZ1() and 0.25 or 0.2)>,,,
189321,,,,,,,,,,,,,,,,,189321,,
189322,,,,,,,,,,,,<1891122;1891123>,<1;self:flagZ4() and 3 or 2>,<target:hasBuff(1891123) and 1 or 0;1>,,<(self:flag(99) and target:damage() or self:damage())*(self:flagZ2() and 0.8 or 0.6);0>,,,
189331,,,,,2,,,,,,,,,,,,189331,,
189332,,,,,2,,,,,,,,,,,,,,
189333,,,,,2,,,,,,,<1891129;1891130>,<1;1>,"<1;moreEqualThan(self:star(),11) and 1 or 0>",,<0;0>,,,
189334,,,,,2,,,,,,,<1891122;1891123>,<2;self:flagZ4() and 3 or 2>,<1;1>,,"<self:flag(99) and target:damage()*0.3*target:getBuffOverlayCount(1891123) or self:damage()*(0.3+(skillLv(18916,18926,18936) or 0)*0.002-0.002)*target:getBuffOverlayCount(1891123);0>",,,
189361,,,,,11,,,,,,,,<99>,<0>,,<0>,,,
190111,,,,,,,,,,,,,,,,,190111,,
190112,,,,0,14,,,,,,,<1901111>,<3>,,,<self:flagZ1() and 2 or 1>,,,
190121,,,,,,,,,,,,,,,,,190121,,
190122,,,,,3,,,,,,,<1901112>,<1>,,,<0>,,,
190123,,,,0,14,,,,,,,<1901113;1901122>,<1;1>,<1;self:flagZ2() and 1 or 0>,,<self:defence()*1;2000>,,,
190131,,,,,2,,,,,,,,,,,,190131,,
190132,,,,0,14,,,,,,,<1901114;1901118;1901119;1901121>,<1;1;1;2>,"<moreThan(self:mp1PointOrValue(),0) and 1 or 0;1;moreEqualThan(self:star(),11) and 1 or 0;moreEqualThan(self:star(),11) and 1 or 0>",,<(self:flagZ3() and 5000 or 4000)*self:mp1PointOrValue();0;300;2000>,,,
190161,,,,0,14,,,,,,,<1901115;1901116>,<99;99>,<1;1>,,"<list(1,100,4);0>",,,
190211,,,,,,,,,,,,,,,,,190211,,
190212,,,,0,14,,,,,,,<1901111>,<3>,,,<self:flagZ1() and 2 or 1>,,,
190221,,,,,,,,,,,,,,,,,190221,,
190222,,,,,3,,,,,,,<1901112>,<1>,,,<0>,,,
190223,,,,0,14,,,,,,,<1901113;1901122>,<1;1>,<1;self:flagZ2() and 1 or 0>,,<self:defence()*1;2000>,,,
190231,,,,,2,,,,,,,,,,,,190231,,
190232,,,,,2,,,,,,,,,,,,190232,,
190233,,,,0,14,,,,,,,<1901114;1901118;1901119;1901121>,<1;1;1;2>,"<moreThan(self:mp1PointOrValue(),0) and 1 or 0;1;moreEqualThan(self:star(),11) and 1 or 0;moreEqualThan(self:star(),11) and 1 or 0>",,<(self:flagZ3() and 5000 or 4000)*self:mp1PointOrValue();0;300;2000>,,,
190261,,,,0,14,,,,,,,<1901115;1901116>,<99;99>,<1;1>,,"<list(1,100,4);0>",,,
190311,,,,,,,,,,,,,,,,,190311,,
190312,,,,0,14,,,,,,,<1901111>,<3>,,,<self:flagZ1() and 2 or 1>,,,
190321,,,,,,,,,,,,,,,,,190321,,
