path,languages,name,type,source
config/portrait/speedranktouxiang/img_260_cjjzg@.png,<cn>,超级巨沼怪,png,unit.icon
config/portrait/jinglingtouxiang/img_260_cjjzg@.png,<cn>,超级巨沼怪,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_260_cjjzg@.png,<cn>,超级巨沼怪,png,unit.cardIcon2
config/portrait/simple/img_260_cjjzg@.png,<cn>,超级巨沼怪,png,unit.iconSimple
config/big_hero/normal/img_260_cjjzg@.png,<cn>,超级巨沼怪,png,unit.cardShow
config/big_hero/standby/img_260_cjjzg@.png,<cn>,超级巨沼怪,png,unit.show
hero_sound/jzg_atk.mp3,<cn>,臂锤,mp3,skill.sound
hero_sound/jzg_sk1.mp3,<cn>,泥浆喷射,mp3,skill.sound
hero_sound/jzg_sk2.mp3,<cn>,泥浆风暴,mp3,skill.sound
koudai_shanaiduomega/hero_shanaiduomega.skel,<cn>,超级沙奈朵,spine,unit.unitRes
config/portrait/speedranktouxiang/img_282_cjsnd@.png,<cn>,超级沙奈朵,png,unit.icon
config/portrait/jinglingtouxiang/img_282_cjsnd@.png,<cn>,超级沙奈朵,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_282_cjsnd@.png,<cn>,超级沙奈朵,png,unit.cardIcon2
config/portrait/simple/img_282_cjsnd@.png,<cn>,超级沙奈朵,png,unit.iconSimple
config/big_hero/normal/img_282_cjsnd@.png,<cn>,超级沙奈朵,png,unit.cardShow
config/big_hero/standby/img_282_snd@.png,<cn>,超级沙奈朵,png,unit.show
config/portrait/speedranktouxiang/img_349_ccy@.png,<cn>,丑丑鱼,png,unit.icon
config/portrait/jinglingtouxiang/img_349_ccy@.png,<cn>,丑丑鱼,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_349_ccy@.png,<cn>,丑丑鱼,png,unit.cardIcon2
config/portrait/simple/img_349_ccy@.png,<cn>,丑丑鱼,png,unit.iconSimple
config/big_hero/normal/img_349_ccy@.png,<cn>,丑丑鱼,png,unit.cardShow
config/big_hero/standby/img_349_ccy@.png,<cn>,丑丑鱼,png,unit.show
config/portrait/speedranktouxiang/img_350_mns@.png,<cn>,美纳斯,png,unit.icon
config/portrait/jinglingtouxiang/img_350_mns@.png,<cn>,美纳斯,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_350_mns@.png,<cn>,美纳斯,png,unit.cardIcon2
config/portrait/simple/img_350_mns@.png,<cn>,美纳斯,png,unit.iconSimple
config/big_hero/normal/img_350_mns@.png,<cn>,美纳斯,png,unit.cardShow
config/big_hero/standby/img_350_mns@.png,<cn>,美纳斯,png,unit.show
koudai_yuanyingwawa/hero_yuanyingwawa.skel,<cn;kr>,怨影娃娃,spine,unit.unitRes
config/portrait/speedranktouxiang/img_353_yyww@.png,<cn;kr>,怨影娃娃,png,unit.icon
config/portrait/jinglingtouxiang/img_353_yyww@.png,<cn;kr>,怨影娃娃,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_353_yyww@.png,<cn;kr>,怨影娃娃,png,unit.cardIcon2
config/portrait/simple/img_353_yyww@.png,<cn;kr>,怨影娃娃,png,unit.iconSimple
config/big_hero/normal/img_353_yyww@.png,<cn;kr>,怨影娃娃,png,unit.cardShow
config/big_hero/standby/img_353_yyww@.png,<cn;kr>,怨影娃娃,png,unit.show
hero_sound/yuanyingww_attack.mp3,<cn;kr>,鬼影,mp3,skill.sound
hero_sound/yuanyingww_skill1.mp3,<cn;kr>,出奇一击,mp3,skill.sound
hero_sound/yuanyingww_skill2.mp3,<cn;kr>,怨影奇袭,mp3,skill.sound
koudai_zuzhouwawa/hero_zuzhouwawa.skel,<cn;kr>,诅咒娃娃,spine,unit.unitRes
config/portrait/speedranktouxiang/img_354_zzww@.png,<cn;kr>,诅咒娃娃,png,unit.icon
config/portrait/jinglingtouxiang/img_354_zzww@.png,<cn;kr>,诅咒娃娃,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_354_zzww@.png,<cn;kr>,诅咒娃娃,png,unit.cardIcon2
config/portrait/simple/img_354_zzww@.png,<cn;kr>,诅咒娃娃,png,unit.iconSimple
config/big_hero/normal/img_354_zzww@.png,<cn;kr>,诅咒娃娃,png,unit.cardShow
config/big_hero/standby/img_354_zzww@.png,<cn;kr>,诅咒娃娃,png,unit.show
hero_sound/zuzhouww_attack.mp3,<cn;kr>,聚怨,mp3,skill.sound
hero_sound/zuzhouww_skill1.mp3,<cn;kr>,鬼影爪,mp3,skill.sound
hero_sound/zuzhouww_skill2.mp3,<cn;kr>,暗咒影缚,mp3,skill.sound
koudai_leijiluoke/hero_leijiluoke.skel,<cn;kr>,雷吉洛克,spine,unit.unitRes
config/portrait/speedranktouxiang/img_377_ljlk@.png,<cn;kr>,雷吉洛克,png,unit.icon
config/portrait/jinglingtouxiang/img_377_ljlk@.png,<cn;kr>,雷吉洛克,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_377_ljlk@.png,<cn;kr>,雷吉洛克,png,unit.cardIcon2
config/portrait/simple/img_377_ljlk@.png,<cn;kr>,雷吉洛克,png,unit.iconSimple
config/big_hero/normal/img_377_ljlk@.png,<cn;kr>,雷吉洛克,png,unit.cardShow
config/big_hero/standby/img_377_ljlk@.png,<cn;kr>,雷吉洛克,png,unit.show
hero_sound/leijilk_attack.mp3,<cn;kr>,碎岩臂锤,mp3,skill.sound
hero_sound/leijilk_skill1.mp3,<cn;kr>,泰山压顶,mp3,skill.sound
hero_sound/leijilk_skill2.mp3,<cn;kr>,岩石冲击,mp3,skill.sound
koudai_leijiaisi/hero_leijiaisi.skel,<cn;kr>,雷吉艾斯,spine,unit.unitRes
config/portrait/speedranktouxiang/img_378_ljas@.png,<cn;kr>,雷吉艾斯,png,unit.icon
config/portrait/jinglingtouxiang/img_378_ljas@.png,<cn;kr>,雷吉艾斯,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_378_ljas@.png,<cn;kr>,雷吉艾斯,png,unit.cardIcon2
config/portrait/simple/img_378_ljas@.png,<cn;kr>,雷吉艾斯,png,unit.iconSimple
config/big_hero/normal/img_378_ljas@.png,<cn;kr>,雷吉艾斯,png,unit.cardShow
config/big_hero/standby/img_378_ljas@.png,<cn;kr>,雷吉艾斯,png,unit.show
hero_sound/leijias_attack.mp3,<cn;kr>,冰锥喷射,mp3,skill.sound
hero_sound/leijias_skill1.mp3,<cn;kr>,环冰刺,mp3,skill.sound
hero_sound/leijias_skill2.mp3,<cn;kr>,冰封大地,mp3,skill.sound
koudai_leijisiqilu/hero_leijisiqilu.skel,<cn;kr>,雷吉斯奇鲁,spine,unit.unitRes
config/portrait/speedranktouxiang/img_379_ljsql@.png,<cn;kr>,雷吉斯奇鲁,png,unit.icon
config/portrait/jinglingtouxiang/img_379_ljsql@.png,<cn;kr>,雷吉斯奇鲁,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_379_ljsql@.png,<cn;kr>,雷吉斯奇鲁,png,unit.cardIcon2
config/portrait/simple/img_379_ljsql@.png,<cn;kr>,雷吉斯奇鲁,png,unit.iconSimple
config/big_hero/normal/img_379_ljsql@.png,<cn;kr>,雷吉斯奇鲁,png,unit.cardShow
config/big_hero/standby/img_379_ljsql@.png,<cn;kr>,雷吉斯奇鲁,png,unit.show
hero_sound/leijisql_attack.mp3,<cn;kr>,金属爪,mp3,skill.sound
hero_sound/leijisql_skill1.mp3,<cn;kr>,电磁光炮,mp3,skill.sound
hero_sound/leijisql_skill2.mp3,<cn;kr>,加农光炮,mp3,skill.sound
koudai_ladiyasi/hero_ladiyasi.skel,<cn>,拉帝亚斯,spine,unit.unitRes
config/portrait/speedranktouxiang/img_380_ldys@.png,<cn>,拉帝亚斯,png,unit.icon
config/portrait/jinglingtouxiang/img_380_ldys@.png,<cn>,拉帝亚斯,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_380_ldys@.png,<cn>,拉帝亚斯,png,unit.cardIcon2
config/portrait/simple/img_380_ldys@.png,<cn>,拉帝亚斯,png,unit.iconSimple
config/big_hero/normal/img_380_ldys@.png,<cn>,拉帝亚斯,png,unit.cardShow
config/big_hero/standby/img_380_ldys@.png,<cn>,拉帝亚斯,png,unit.show
hero_sound/ladiys_atk.mp3,<cn>,意念头槌,mp3,skill.sound
hero_sound/ladiys_skill1.mp3,<cn>,治愈之愿,mp3,skill.sound
hero_sound/ladiys_skill2.mp3,<cn>,薄雾光球,mp3,skill.sound
koudai_ladiousi/hero_ladiousi.skel,<cn>,拉帝欧斯,spine,unit.unitRes
config/portrait/speedranktouxiang/img_381_ldos@.png,<cn>,拉帝欧斯,png,unit.icon
config/portrait/jinglingtouxiang/img_381_ldos@.png,<cn>,拉帝欧斯,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_381_ldos@.png,<cn>,拉帝欧斯,png,unit.cardIcon2
config/portrait/simple/img_381_ldos@.png,<cn>,拉帝欧斯,png,unit.iconSimple
config/big_hero/normal/img_381_ldos@.png,<cn>,拉帝欧斯,png,unit.cardShow
config/big_hero/standby/img_381_ldos@.png,<cn>,拉帝欧斯,png,unit.show
hero_sound/ladiousi_atk.mp3,<cn>,意念头槌,mp3,skill.sound
hero_sound/ladiousi_skill1.mp3,<cn>,龙之波动,mp3,skill.sound
hero_sound/ladiousi_skill2.mp3,<cn>,洁净光芒,mp3,skill.sound
koudai_liekongzuo_mega/hero_liekongzuo_mega.skel,<cn>,超级裂空座,spine,unit.unitRes
config/portrait/speedranktouxiang/img_384_cjlkz@.png,<cn>,超级裂空座,png,unit.icon
config/portrait/jinglingtouxiang/img_384_cjlkz@.png,<cn>,超级裂空座,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_384_cjlkz@.png,<cn>,超级裂空座,png,unit.cardIcon2
config/portrait/simple/img_384_cjlkz@.png,<cn>,超级裂空座,png,unit.iconSimple
config/big_hero/normal/img_384_cjlkz@.png,<cn>,超级裂空座,png,unit.cardShow
config/big_hero/standby/img_384_lkz@.png,<cn>,超级裂空座,png,unit.show
hero_sound/mliekong_atk.mp3,<cn>,破坏光线,mp3,skill.sound
hero_sound/mliekong_skill1.mp3,<cn>,龙卷风,mp3,skill.sound
hero_sound/mliekong_skill2.mp3,<cn>,画龙点睛,mp3,skill.sound
koudai_jilaqi/hero_jilaqi.skel,<cn>,基拉祈,spine,unit.unitRes
config/portrait/speedranktouxiang/img_385_jlq@.png,<cn>,基拉祈,png,unit.icon
config/portrait/jinglingtouxiang/img_385_jlq@.png,<cn>,基拉祈,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_385_jlq@.png,<cn>,基拉祈,png,unit.cardIcon2
config/portrait/simple/img_385_jlq@.png,<cn>,基拉祈,png,unit.iconSimple
config/big_hero/normal/img_385_jlq@.png,<cn>,基拉祈,png,unit.cardShow
config/big_hero/standby/img_385_jlq@.png,<cn>,基拉祈,png,unit.show
koudai_bojiaman/hero_bojiaman.skel,<cn>,波加曼,spine,unit.unitRes
config/portrait/speedranktouxiang/img_393_bjm@.png,<cn>,波加曼,png,unit.icon
config/portrait/jinglingtouxiang/img_393_bjm@.png,<cn>,波加曼,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_393_bjm@.png,<cn>,波加曼,png,unit.cardIcon2
config/portrait/simple/img_393_bjm@.png,<cn>,波加曼,png,unit.iconSimple
config/big_hero/normal/img_393_bjm@.png,<cn>,波加曼,png,unit.cardShow
config/big_hero/standby/img_393_bjm@.png,<cn>,波加曼,png,unit.show
hero_sound/bjm_atk.mp3,<cn>,拍击,mp3,skill.sound
hero_sound/bjm_sk1.mp3,<cn>,水球,mp3,skill.sound
hero_sound/bjm_sk2.mp3,<cn>,潮旋突击,mp3,skill.sound
koudai_bohuangzi/hero_bohuangzi.skel,<cn>,波皇子,spine,unit.unitRes
config/portrait/speedranktouxiang/img_394_bhz@.png,<cn>,波皇子,png,unit.icon
config/portrait/jinglingtouxiang/img_394_bhz@.png,<cn>,波皇子,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_394_bhz@.png,<cn>,波皇子,png,unit.cardIcon2
config/portrait/simple/img_394_bhz@.png,<cn>,波皇子,png,unit.iconSimple
config/big_hero/normal/img_394_bhz@.png,<cn>,波皇子,png,unit.cardShow
config/big_hero/standby/img_394_bhz@.png,<cn>,波皇子,png,unit.show
hero_sound/bhz_atk.mp3,<cn>,优雅炮弹,mp3,skill.sound
hero_sound/bhz_sk1.mp3,<cn>,水流飞弹,mp3,skill.sound
hero_sound/bhz_sk2.mp3,<cn>,激流冲浪,mp3,skill.sound
koudai_diwangnabo/hero_diwangnabo.skel,<cn>,帝王拿波,spine,unit.unitRes
config/portrait/speedranktouxiang/img_395_dwnb@.png,<cn>,帝王拿波,png,unit.icon
config/portrait/jinglingtouxiang/img_395_dwnb@.png,<cn>,帝王拿波,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_395_dwnb@.png,<cn>,帝王拿波,png,unit.cardIcon2
config/portrait/simple/img_395_dwnb@.png,<cn>,帝王拿波,png,unit.iconSimple
config/big_hero/normal/img_395_dwnb@.png,<cn>,帝王拿波,png,unit.cardShow
config/big_hero/standby/img_395_dwnb@.png,<cn>,帝王拿波,png,unit.show
hero_sound/dwnb_atk.mp3,<cn>,金属爪,mp3,skill.sound
hero_sound/dwnb_sk1.mp3,<cn>,水流喷射,mp3,skill.sound
hero_sound/dwnb_sk2.mp3,<cn>,激流突袭,mp3,skill.sound
koudai_yuanlusha/hero_yuanlusha.skel,<cn;kr>,圆陆鲨,spine,unit.unitRes
config/portrait/speedranktouxiang/img_443_yls@.png,<cn;kr>,圆陆鲨,png,unit.icon
config/portrait/jinglingtouxiang/img_443_yls@.png,<cn;kr>,圆陆鲨,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_443_yls@.png,<cn;kr>,圆陆鲨,png,unit.cardIcon2
config/portrait/simple/img_443_yls@.png,<cn;kr>,圆陆鲨,png,unit.iconSimple
config/big_hero/normal/img_443_yls@.png,<cn;kr>,圆陆鲨,png,unit.cardShow
config/big_hero/standby/img_443_yls@.png,<cn;kr>,圆陆鲨,png,unit.show
hero_sound/yuanlusha_attack.mp3,<cn;kr>,尖牙咬合,mp3,skill.sound
hero_sound/yuanlusha_skill1.mp3,<cn;kr>,挖洞,mp3,skill.sound
hero_sound/yuanlusha_skill2.mp3,<cn;kr>,龙星群,mp3,skill.sound
koudai_jianyalusha/hero_jianyalusha.skel,<cn;kr>,尖牙陆鲨,spine,unit.unitRes
config/portrait/speedranktouxiang/img_444_jyls@.png,<cn;kr>,尖牙陆鲨,png,unit.icon
config/portrait/jinglingtouxiang/img_444_jyls@.png,<cn;kr>,尖牙陆鲨,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_444_jyls@.png,<cn;kr>,尖牙陆鲨,png,unit.cardIcon2
config/portrait/simple/img_444_jyls@.png,<cn;kr>,尖牙陆鲨,png,unit.iconSimple
config/big_hero/normal/img_444_jyls@.png,<cn;kr>,尖牙陆鲨,png,unit.cardShow
config/big_hero/standby/img_444_jyls@.png,<cn;kr>,尖牙陆鲨,png,unit.show
hero_sound/jianyalusha_attack.mp3,<cn;kr>,三连劈,mp3,skill.sound
hero_sound/jianyalusha_skill1.mp3,<cn;kr>,沙暴,mp3,skill.sound
hero_sound/jianyalusha_skill2.mp3,<cn;kr>,龙星群,mp3,skill.sound
koudai_lieyaolusha/hero_lieyaolusha.skel,<cn;kr>,烈咬陆鲨,spine,unit.unitRes
config/portrait/speedranktouxiang/img_445_lyls@.png,<cn;kr>,烈咬陆鲨,png,unit.icon
config/portrait/jinglingtouxiang/img_445_lyls@.png,<cn;kr>,烈咬陆鲨,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_445_lyls@.png,<cn;kr>,烈咬陆鲨,png,unit.cardIcon2
config/portrait/simple/img_445_lyls@.png,<cn;kr>,烈咬陆鲨,png,unit.iconSimple
config/big_hero/normal/img_445_lyls@.png,<cn;kr>,烈咬陆鲨,png,unit.cardShow
config/big_hero/standby/img_445_lyls@.png,<cn;kr>,烈咬陆鲨,png,unit.show
hero_sound/lieyaolusha_attack.mp3,<cn;kr>,镰鼬斩,mp3,skill.sound
hero_sound/lieyaolusha_skill1.mp3,<cn;kr>,流沙地狱,mp3,skill.sound
hero_sound/lieyaolusha_skill2.mp3,<cn;kr>,龙星群,mp3,skill.sound
koudai_baoxuewangmega/hero_baoxuewangmega.skel,<cn>,超级暴雪王,spine,unit.unitRes
config/portrait/speedranktouxiang/img_460_cjbxw@.png,<cn>,超级暴雪王,png,unit.icon
config/portrait/jinglingtouxiang/img_460_cjbxw@.png,<cn>,超级暴雪王,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_460_cjbxw@.png,<cn>,超级暴雪王,png,unit.cardIcon2
config/portrait/simple/img_460_cjbxw@.png,<cn>,超级暴雪王,png,unit.iconSimple
config/big_hero/normal/img_460_cjbxw@.png,<cn>,超级暴雪王,png,unit.cardShow
config/big_hero/standby/img_460_cjbxw@.png,<cn>,超级暴雪王,png,unit.show
hero_sound/baoxuewangmega_attack.mp3,<cn>,冰拳,mp3,skill.sound
hero_sound/baoxuewangmega_skill1.mp3,<cn>,草笛,mp3,skill.sound
hero_sound/baoxuewangmega_skill2.mp3,<cn>,暴风雪,mp3,skill.sound
koudai_diyaluka/hero_diyaluka.skel,<cn;kr>,帝牙卢卡,spine,unit.unitRes
config/portrait/speedranktouxiang/img_483_dylk@.png,<cn;kr>,帝牙卢卡,png,unit.icon
config/portrait/jinglingtouxiang/img_483_dylk@.png,<cn;kr>,帝牙卢卡,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_483_dylk@.png,<cn;kr>,帝牙卢卡,png,unit.cardIcon2
config/portrait/simple/img_483_dylk@.png,<cn;kr>,帝牙卢卡,png,unit.iconSimple
config/big_hero/normal/img_483_dylk@.png,<cn;kr>,帝牙卢卡,png,unit.cardShow
config/big_hero/standby/img_483_dylk@.png,<cn;kr>,帝牙卢卡,png,unit.show
hero_sound/diyaluka_atk.mp3,<cn;kr>,加农光炮,mp3,skill.sound
hero_sound/diyaluka_skill1.mp3,<cn;kr>,时光飞逝,mp3,skill.sound
hero_sound/diyaluka_skill2.mp3,<cn;kr>,时光咆哮,mp3,skill.sound
koudai_paluqiya/hero_paluqiya.skel,<cn;kr>,帕路奇亚,spine,unit.unitRes
config/portrait/speedranktouxiang/img_484_plqy@.png,<cn;kr>,帕路奇亚,png,unit.icon
config/portrait/jinglingtouxiang/img_484_plqy@.png,<cn;kr>,帕路奇亚,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_484_plqy@.png,<cn;kr>,帕路奇亚,png,unit.cardIcon2
config/portrait/simple/img_484_plqy@.png,<cn;kr>,帕路奇亚,png,unit.iconSimple
config/big_hero/normal/img_484_plqy@.png,<cn;kr>,帕路奇亚,png,unit.cardShow
config/big_hero/standby/img_484_plqy@.png,<cn;kr>,帕路奇亚,png,unit.show
hero_sound/paluqiya_atk.mp3,<cn;kr>,水面斩击,mp3,skill.sound
hero_sound/paluqiya_skill1.mp3,<cn;kr>,生生流转,mp3,skill.sound
hero_sound/paluqiya_skill2.mp3,<cn;kr>,亚空裂斩,mp3,skill.sound
koudai_leijiqikasi/hero_leijiqikasi.skel,<cn;kr>,雷吉奇卡斯,spine,unit.unitRes
config/portrait/speedranktouxiang/img_486_ljqks@.png,<cn;kr>,雷吉奇卡斯,png,unit.icon
config/portrait/jinglingtouxiang/img_486_ljqks@.png,<cn;kr>,雷吉奇卡斯,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_486_ljqks@.png,<cn;kr>,雷吉奇卡斯,png,unit.cardIcon2
config/portrait/simple/img_486_ljqks@.png,<cn;kr>,雷吉奇卡斯,png,unit.iconSimple
config/big_hero/normal/img_486_ljqks@.png,<cn;kr>,雷吉奇卡斯,png,unit.cardShow
config/big_hero/standby/img_486_ljqks@.png,<cn;kr>,雷吉奇卡斯,png,unit.show
hero_sound/leijiqks_attack.mp3,<cn;kr>,板块攻击,mp3,skill.sound
hero_sound/leijiqks_skill1.mp3,<cn;kr>,破坏光线,mp3,skill.sound
hero_sound/leijiqks_skill2.mp3,<cn;kr>,捏碎,mp3,skill.sound
koudai_qiladina/hero_qiladina.skel,<cn;kr>,骑拉帝纳,spine,unit.unitRes
config/portrait/speedranktouxiang/img_487_qldn@.png,<cn;kr>,骑拉帝纳,png,unit.icon
config/portrait/jinglingtouxiang/img_487_qldn@.png,<cn;kr>,骑拉帝纳,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_487_qldn@.png,<cn;kr>,骑拉帝纳,png,unit.cardIcon2
config/portrait/simple/img_487_qldn@.png,<cn;kr>,骑拉帝纳,png,unit.iconSimple
config/big_hero/normal/img_487_qldnsxt@.png,<cn;kr>,骑拉帝纳,png,unit.cardShow
config/big_hero/standby/img_487_qldn@.png,<cn;kr>,骑拉帝纳,png,unit.show
hero_sound/guilongbz_atk.mp3,<cn;kr>,奇异之风,mp3,skill.sound
hero_sound/guilongbz_skill1.mp3,<cn;kr>,影子偷袭,mp3,skill.sound
hero_sound/guilongbz_skill2.mp3,<cn;kr>,反转世界,mp3,skill.sound
koudai_keleiseliya/hero_keleiseliya.skel,<cn;kr>,克雷色利亚,spine,unit.unitRes
config/portrait/speedranktouxiang/img_488_klsly@.png,<cn;kr>,克雷色利亚,png,unit.icon
config/portrait/jinglingtouxiang/img_488_klsly@.png,<cn;kr>,克雷色利亚,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_488_klsly@.png,<cn;kr>,克雷色利亚,png,unit.cardIcon2
config/portrait/simple/img_488_klsly@.png,<cn;kr>,克雷色利亚,png,unit.iconSimple
config/big_hero/normal/img_488_klsly@.png,<cn;kr>,克雷色利亚,png,unit.cardShow
config/big_hero/standby/img_488_klsly@.png,<cn;kr>,克雷色利亚,png,unit.show
hero_sound/keleisely_atk.mp3,<cn;kr>,月影,mp3,skill.sound
hero_sound/keleisely_skill1.mp3,<cn;kr>,月光,mp3,skill.sound
hero_sound/keleisely_skill2.mp3,<cn;kr>,新月舞,mp3,skill.sound
koudai_dakelaiyi/hero_dakelaiyi.skel,<cn;kr>,达克莱伊,spine,unit.unitRes
config/portrait/speedranktouxiang/img_491_dkly@.png,<cn;kr>,达克莱伊,png,unit.icon
config/portrait/jinglingtouxiang/img_491_dkly@.png,<cn;kr>,达克莱伊,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_491_dkly@.png,<cn;kr>,达克莱伊,png,unit.cardIcon2
config/portrait/simple/img_491_dkly@.png,<cn;kr>,达克莱伊,png,unit.iconSimple
config/big_hero/normal/img_491_dkly@.png,<cn;kr>,达克莱伊,png,unit.cardShow
config/big_hero/standby/img_491_dkly@.png,<cn;kr>,达克莱伊,png,unit.show
hero_sound/dakelaiyi_attack.mp3,<cn;kr>,幻影鬼爪,mp3,skill.sound
hero_sound/dakelaiyi_skill1.mp3,<cn;kr>,食梦,mp3,skill.sound
hero_sound/dakelaiyi_skill2.mp3,<cn;kr>,噩梦降临,mp3,skill.sound
koudai_jiemiludi/hero_jiemiludi.skel,<cn>,谢米·陆地,spine,unit.unitRes
config/portrait/speedranktouxiang/img_492_xm@.png,<cn>,谢米·陆地,png,unit.icon
config/portrait/jinglingtouxiang/img_492_xm@.png,<cn>,谢米·陆地,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_492_xm@.png,<cn>,谢米·陆地,png,unit.cardIcon2
config/portrait/simple/img_492_xm@.png,<cn>,谢米·陆地,png,unit.iconSimple
config/big_hero/normal/img_492_xm@.png,<cn>,谢米·陆地,png,unit.cardShow
config/big_hero/standby/img_492_xm@.png,<cn>,谢米·陆地,png,unit.show
hero_sound/xiemiludi_atk.mp3,<cn>,青草撞击,mp3,skill.sound
hero_sound/xiemiludi_skill1.mp3,<cn>,自然之愿,mp3,skill.sound
hero_sound/xiemiludi_skill2.mp3,<cn>,芳香之舞,mp3,skill.sound
koudai_jiemitiankong/hero_jiemitiankong.skel,<cn>,谢米·天空,spine,unit.unitRes
config/portrait/speedranktouxiang/img_492_xmtkxt@.png,<cn>,谢米·天空,png,unit.icon
config/portrait/jinglingtouxiang/img_492_xmtkxt@.png,<cn>,谢米·天空,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_492_xmtkxt@.png,<cn>,谢米·天空,png,unit.cardIcon2
config/portrait/simple/img_492_xmtkxt@.png,<cn>,谢米·天空,png,unit.iconSimple
config/big_hero/normal/img_492_xmtkxt@.png,<cn>,谢米·天空,png,unit.cardShow
config/big_hero/standby/img_492_xmtkxt@.png,<cn>,谢米·天空,png,unit.show
hero_sound/xiemitk_atk.mp3,<cn>,魔法叶,mp3,skill.sound
hero_sound/xiemitk_skill1.mp3,<cn>,飞叶风暴,mp3,skill.sound
hero_sound/xiemitk_skill2.mp3,<cn>,芳香之雨,mp3,skill.sound
koudai_tengtengshe/hero_tengtengshe.skel,<cn;kr>,藤藤蛇,spine,unit.unitRes
config/portrait/speedranktouxiang/img_495_tts@.png,<cn;kr>,藤藤蛇,png,unit.icon
config/portrait/jinglingtouxiang/img_495_tts@.png,<cn;kr>,藤藤蛇,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_495_tts@.png,<cn;kr>,藤藤蛇,png,unit.cardIcon2
config/portrait/simple/img_495_tts@.png,<cn;kr>,藤藤蛇,png,unit.iconSimple
config/big_hero/normal/img_495_tts@.png,<cn;kr>,藤藤蛇,png,unit.cardShow
config/big_hero/standby/img_495_tts@.png,<cn;kr>,藤藤蛇,png,unit.show
hero_sound/tengtengs_attack.mp3,<cn;kr>,摔打,mp3,skill.sound
hero_sound/tengtengs_skill1.mp3,<cn;kr>,藤蔓绞杀,mp3,skill.sound
hero_sound/tengtengs_skill2.mp3,<cn;kr>,荆棘舞,mp3,skill.sound
koudai_qingtengshe/hero_qingtengshe.skel,<cn;kr>,青藤蛇,spine,unit.unitRes
config/portrait/speedranktouxiang/img_496_qts@.png,<cn;kr>,青藤蛇,png,unit.icon
config/portrait/jinglingtouxiang/img_496_qts@.png,<cn;kr>,青藤蛇,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_496_qts@.png,<cn;kr>,青藤蛇,png,unit.cardIcon2
config/portrait/simple/img_496_qts@.png,<cn;kr>,青藤蛇,png,unit.iconSimple
config/big_hero/normal/img_496_qts@.png,<cn;kr>,青藤蛇,png,unit.cardShow
config/big_hero/standby/img_496_qts@.png,<cn;kr>,青藤蛇,png,unit.show
hero_sound/qingtengs_attack.mp3,<cn;kr>,叶刃,mp3,skill.sound
hero_sound/qingtengs_skill1.mp3,<cn;kr>,草之誓约,mp3,skill.sound
hero_sound/qingtengs_skill2.mp3,<cn;kr>,种子雨,mp3,skill.sound
koudai_junzhushe/hero_junzhushe.skel,<cn;kr>,君主蛇,spine,unit.unitRes
config/portrait/speedranktouxiang/img_497_jzs@.png,<cn;kr>,君主蛇,png,unit.icon
config/portrait/jinglingtouxiang/img_497_jzs@.png,<cn;kr>,君主蛇,png,unit.cardIcon
config/portrait/jinglingtouxiang1/img_497_jzs@.png,<cn;kr>,君主蛇,png,unit.cardIcon2
config/portrait/simple/img_497_jzs@.png,<cn;kr>,君主蛇,png,unit.iconSimple
config/big_hero/normal/img_497_jzs@.png,<cn;kr>,君主蛇,png,unit.cardShow
config/big_hero/standby/img_497_jzs@.png,<cn;kr>,君主蛇,png,unit.show
hero_sound/junzhus_attack.mp3,<cn;kr>,叶刃连斩,mp3,skill.sound
hero_sound/junzhus_skill1.mp3,<cn;kr>,毒液,mp3,skill.sound
hero_sound/junzhus_skill2.mp3,<cn;kr>,木灵囚牢,mp3,skill.sound
koudai_gedebaobao/hero_gedebaobao.skel,<cn;kr>,哥德宝宝,spine,unit.unitRes
